ym,region,state,category,gender,total_order,canceled_order,canceled_ratio
2020-12,South,AR,"Mobiles & Tablets",F,118,49,41.5254
2020-12,South,AR,"Mobiles & Tablets",M,254,161,63.3858
2020-12,South,AR,Soghaat,M,1,0,0.0000
2020-12,South,AR,Superstore,F,4,2,50.0000
2020-12,South,AR,Superstore,M,4,1,25.0000
2020-12,South,AR,"Women's Fashion",F,18,3,16.6667
2020-12,South,AR,"Women's Fashion",M,20,8,40.0000
2020-12,South,DC,Appliances,F,30,12,40.0000
2020-12,South,DC,Appliances,M,69,31,44.9275
2020-12,South,DC,"Beauty & Grooming",F,5,3,60.0000
2020-12,South,DC,"Beauty & Grooming",M,10,6,60.0000
2020-12,South,DC,Computing,F,6,1,16.6667
2020-12,South,DC,Computing,M,9,8,88.8889
2020-12,South,DC,Entertainment,F,17,8,47.0588
2020-12,South,DC,Entertainment,M,11,5,45.4545
2020-12,South,DC,"Health & Sports",M,1,0,0.0000
2020-12,South,DC,"Home & Living",F,7,1,14.2857
2020-12,South,DC,"Home & Living",M,15,10,66.6667
2020-12,South,DC,"Kids & Baby",F,2,1,50.0000
2020-12,South,DC,"Kids & Baby",M,3,0,0.0000
2020-12,South,DC,"Men's Fashion",F,17,3,17.6471
2020-12,South,DC,"Men's Fashion",M,37,17,45.9459
2020-12,South,DC,"Mobiles & Tablets",F,53,17,32.0755
2020-12,South,DC,"Mobiles & Tablets",M,47,27,57.4468
2020-12,South,DC,Others,F,1,1,100.0000
2020-12,South,DC,Soghaat,M,2,1,50.0000
2020-12,South,DC,Superstore,F,3,1,33.3333
2020-12,South,DC,Superstore,M,2,0,0.0000
2020-12,South,DC,"Women's Fashion",F,5,1,20.0000
2020-12,South,DC,"Women's Fashion",M,17,7,41.1765
2020-12,South,DE,Appliances,F,19,9,47.3684
2020-12,South,DE,Appliances,M,16,5,31.2500
2020-12,South,DE,"Beauty & Grooming",F,5,3,60.0000
2020-12,South,DE,"Beauty & Grooming",M,4,0,0.0000
2020-12,South,DE,Books,F,1,0,0.0000
2020-12,South,DE,Computing,F,2,1,50.0000
2020-12,South,DE,Entertainment,F,9,5,55.5556
2020-12,South,DE,Entertainment,M,5,4,80.0000
2020-12,South,DE,"Health & Sports",F,1,0,0.0000
2020-12,South,DE,"Home & Living",F,1,1,100.0000
2020-12,South,DE,"Home & Living",M,2,1,50.0000
2020-12,South,DE,"Kids & Baby",F,1,1,100.0000
2020-12,South,DE,"Kids & Baby",M,2,2,100.0000
2020-12,South,DE,"Men's Fashion",F,19,5,26.3158
2020-12,South,DE,"Men's Fashion",M,7,1,14.2857
2020-12,South,DE,"Mobiles & Tablets",F,27,9,33.3333
2020-12,South,DE,"Mobiles & Tablets",M,30,1,3.3333
2020-12,South,DE,Soghaat,M,1,0,0.0000
2020-12,South,DE,"Women's Fashion",F,1,0,0.0000
2020-12,South,DE,"Women's Fashion",M,7,6,85.7143
2020-12,South,FL,Appliances,F,287,101,35.1916
2020-12,South,FL,Appliances,M,198,98,49.4949
2020-12,South,FL,"Beauty & Grooming",F,44,15,34.0909
2020-12,South,FL,"Beauty & Grooming",M,37,18,48.6486
2020-12,South,FL,Books,F,2,1,50.0000
2020-12,South,FL,Computing,F,38,18,47.3684
2020-12,South,FL,Computing,M,44,21,47.7273
2020-12,South,FL,Entertainment,F,151,57,37.7483
2020-12,South,FL,Entertainment,M,90,38,42.2222
2020-12,South,FL,"Health & Sports",F,15,7,46.6667
2020-12,South,FL,"Health & Sports",M,18,7,38.8889
2020-12,South,FL,"Home & Living",F,51,24,47.0588
2020-12,South,FL,"Home & Living",M,57,28,49.1228
2020-12,South,FL,"Kids & Baby",F,14,5,35.7143
2020-12,South,FL,"Kids & Baby",M,15,6,40.0000
2020-12,South,FL,"Men's Fashion",F,110,39,35.4545
2020-12,South,FL,"Men's Fashion",M,153,59,38.5621
2020-12,South,FL,"Mobiles & Tablets",F,315,135,42.8571
2020-12,South,FL,"Mobiles & Tablets",M,302,151,50.0000
2020-12,South,FL,Others,M,1,1,100.0000
2020-12,South,FL,"School & Education",M,1,0,0.0000
2020-12,South,FL,Soghaat,F,6,0,0.0000
2020-12,South,FL,Soghaat,M,5,1,20.0000
2020-12,South,FL,Superstore,F,10,2,20.0000
2020-12,South,FL,Superstore,M,8,4,50.0000
2020-12,South,FL,"Women's Fashion",F,51,16,31.3725
2020-12,South,FL,"Women's Fashion",M,81,37,45.6790
2020-12,South,GA,Appliances,F,101,44,43.5644
2020-12,South,GA,Appliances,M,131,57,43.5115
2020-12,South,GA,"Beauty & Grooming",F,38,9,23.6842
2020-12,South,GA,"Beauty & Grooming",M,19,4,21.0526
2020-12,South,GA,Books,M,1,0,0.0000
2020-12,South,GA,Computing,F,13,4,30.7692
2020-12,South,GA,Computing,M,20,10,50.0000
2020-12,South,GA,Entertainment,F,51,22,43.1373
2020-12,South,GA,Entertainment,M,69,30,43.4783
2020-12,South,GA,"Health & Sports",F,7,1,14.2857
2020-12,South,GA,"Health & Sports",M,10,5,50.0000
2020-12,South,GA,"Home & Living",F,30,13,43.3333
2020-12,South,GA,"Home & Living",M,25,12,48.0000
2020-12,South,GA,"Kids & Baby",F,13,6,46.1538
2020-12,South,GA,"Kids & Baby",M,6,2,33.3333
2020-12,South,GA,"Men's Fashion",F,62,20,32.2581
2020-12,South,GA,"Men's Fashion",M,92,38,41.3043
2020-12,South,GA,"Mobiles & Tablets",F,206,101,49.0291
2020-12,South,GA,"Mobiles & Tablets",M,217,99,45.6221
2020-12,South,GA,Soghaat,F,1,0,0.0000
2020-12,South,GA,Soghaat,M,7,3,42.8571
2020-12,South,GA,Superstore,F,9,6,66.6667
2020-12,South,GA,Superstore,M,7,0,0.0000
2020-12,South,GA,"Women's Fashion",F,35,15,42.8571
2020-12,South,GA,"Women's Fashion",M,42,19,45.2381
2020-12,South,KY,Appliances,F,184,109,59.2391
2020-12,South,KY,Appliances,M,143,73,51.0490
2020-12,South,KY,"Beauty & Grooming",F,36,19,52.7778
2020-12,South,KY,"Beauty & Grooming",M,26,9,34.6154
2020-12,South,KY,Books,M,1,0,0.0000
2020-12,South,KY,Computing,F,27,18,66.6667
2020-12,South,KY,Computing,M,16,5,31.2500
2020-12,South,KY,Entertainment,F,66,18,27.2727
2020-12,South,KY,Entertainment,M,69,34,49.2754
2020-12,South,KY,"Health & Sports",F,2,0,0.0000
2020-12,South,KY,"Health & Sports",M,11,8,72.7273
2020-12,South,KY,"Home & Living",F,24,13,54.1667
2020-12,South,KY,"Home & Living",M,28,11,39.2857
2020-12,South,KY,"Kids & Baby",F,9,1,11.1111
2020-12,South,KY,"Kids & Baby",M,12,4,33.3333
2020-12,South,KY,"Men's Fashion",F,119,54,45.3782
2020-12,South,KY,"Men's Fashion",M,90,35,38.8889
2020-12,South,KY,"Mobiles & Tablets",F,228,103,45.1754
2020-12,South,KY,"Mobiles & Tablets",M,273,117,42.8571
2020-12,South,KY,Soghaat,F,4,2,50.0000
2020-12,South,KY,Soghaat,M,4,0,0.0000
2020-12,South,KY,Superstore,F,13,4,30.7692
2020-12,South,KY,Superstore,M,14,5,35.7143
2020-12,South,KY,"Women's Fashion",F,41,19,46.3415
2020-12,South,KY,"Women's Fashion",M,37,5,13.5135
2020-12,South,LA,Appliances,F,79,31,39.2405
2020-12,South,LA,Appliances,M,90,42,46.6667
2020-12,South,LA,"Beauty & Grooming",F,23,5,21.7391
2020-12,South,LA,"Beauty & Grooming",M,24,8,33.3333
2020-12,South,LA,Books,M,3,0,0.0000
2020-12,South,LA,Computing,F,22,11,50.0000
2020-12,South,LA,Computing,M,26,20,76.9231
2020-12,South,LA,Entertainment,F,41,16,39.0244
2020-12,South,LA,Entertainment,M,37,18,48.6486
2020-12,South,LA,"Health & Sports",F,6,5,83.3333
2020-12,South,LA,"Health & Sports",M,5,2,40.0000
2020-12,South,LA,"Home & Living",F,32,12,37.5000
2020-12,South,LA,"Home & Living",M,16,4,25.0000
2020-12,South,LA,"Kids & Baby",F,7,2,28.5714
2020-12,South,LA,"Kids & Baby",M,8,4,50.0000
2020-12,South,LA,"Men's Fashion",F,56,19,33.9286
2020-12,South,LA,"Men's Fashion",M,56,21,37.5000
2020-12,South,LA,"Mobiles & Tablets",F,131,56,42.7481
2020-12,South,LA,"Mobiles & Tablets",M,161,88,54.6584
2020-12,South,LA,Others,M,2,2,100.0000
2020-12,South,LA,"School & Education",F,2,1,50.0000
2020-12,South,LA,"School & Education",M,2,2,100.0000
2020-12,South,LA,Soghaat,F,3,0,0.0000
2020-12,South,LA,Soghaat,M,5,0,0.0000
2020-12,South,LA,Superstore,F,8,1,12.5000
2020-12,South,LA,Superstore,M,10,2,20.0000
2020-12,South,LA,"Women's Fashion",F,26,10,38.4615
2020-12,South,LA,"Women's Fashion",M,27,7,25.9259
2020-12,South,MD,Appliances,F,111,49,44.1441
2020-12,South,MD,Appliances,M,89,40,44.9438
2020-12,South,MD,"Beauty & Grooming",F,31,14,45.1613
2020-12,South,MD,"Beauty & Grooming",M,20,11,55.0000
2020-12,South,MD,Books,M,1,1,100.0000
2020-12,South,MD,Computing,F,28,14,50.0000
2020-12,South,MD,Computing,M,22,13,59.0909
2020-12,South,MD,Entertainment,F,41,15,36.5854
2020-12,South,MD,Entertainment,M,49,28,57.1429
2020-12,South,MD,"Health & Sports",F,6,5,83.3333
2020-12,South,MD,"Health & Sports",M,9,6,66.6667
2020-12,South,MD,"Home & Living",F,27,15,55.5556
2020-12,South,MD,"Home & Living",M,18,7,38.8889
2020-12,South,MD,"Kids & Baby",F,4,1,25.0000
2020-12,South,MD,"Kids & Baby",M,8,5,62.5000
2020-12,South,MD,"Men's Fashion",F,59,24,40.6780
2020-12,South,MD,"Men's Fashion",M,53,29,54.7170
2020-12,South,MD,"Mobiles & Tablets",F,107,46,42.9907
2020-12,South,MD,"Mobiles & Tablets",M,167,71,42.5150
2020-12,South,MD,Soghaat,F,7,5,71.4286
2020-12,South,MD,Soghaat,M,2,2,100.0000
2020-12,South,MD,Superstore,F,9,7,77.7778
2020-12,South,MD,Superstore,M,8,4,50.0000
2020-12,South,MD,"Women's Fashion",F,33,11,33.3333
2020-12,South,MD,"Women's Fashion",M,14,3,21.4286
2020-12,South,MS,Appliances,F,57,36,63.1579
2020-12,South,MS,Appliances,M,87,33,37.9310
2020-12,South,MS,"Beauty & Grooming",F,14,6,42.8571
2020-12,South,MS,"Beauty & Grooming",M,14,3,21.4286
2020-12,South,MS,Computing,F,12,1,8.3333
2020-12,South,MS,Computing,M,23,11,47.8261
2020-12,South,MS,Entertainment,F,31,15,48.3871
2020-12,South,MS,Entertainment,M,41,21,51.2195
2020-12,South,MS,"Health & Sports",F,1,0,0.0000
2020-12,South,MS,"Health & Sports",M,1,0,0.0000
2020-12,South,MS,"Home & Living",F,16,6,37.5000
2020-12,South,MS,"Home & Living",M,16,7,43.7500
2020-12,South,MS,"Kids & Baby",F,4,2,50.0000
2020-12,South,MS,"Kids & Baby",M,3,2,66.6667
2020-12,South,MS,"Men's Fashion",F,46,20,43.4783
2020-12,South,MS,"Men's Fashion",M,51,15,29.4118
2020-12,South,MS,"Mobiles & Tablets",F,161,58,36.0248
2020-12,South,MS,"Mobiles & Tablets",M,131,54,41.2214
2020-12,South,MS,Soghaat,F,2,0,0.0000
2020-12,South,MS,Superstore,F,11,8,72.7273
2020-12,South,MS,Superstore,M,3,1,33.3333
2020-12,South,MS,"Women's Fashion",F,25,9,36.0000
2020-12,South,MS,"Women's Fashion",M,13,4,30.7692
2020-12,South,NC,Appliances,F,180,90,50.0000
2020-12,South,NC,Appliances,M,184,95,51.6304
2020-12,South,NC,"Beauty & Grooming",F,22,10,45.4545
2020-12,South,NC,"Beauty & Grooming",M,31,15,48.3871
2020-12,South,NC,Computing,F,22,16,72.7273
2020-12,South,NC,Computing,M,36,15,41.6667
2020-12,South,NC,Entertainment,F,80,40,50.0000
2020-12,South,NC,Entertainment,M,61,18,29.5082
2020-12,South,NC,"Health & Sports",F,12,8,66.6667
2020-12,South,NC,"Health & Sports",M,4,0,0.0000
2020-12,South,NC,"Home & Living",F,34,13,38.2353
2020-12,South,NC,"Home & Living",M,25,6,24.0000
2020-12,South,NC,"Kids & Baby",F,11,3,27.2727
2020-12,South,NC,"Kids & Baby",M,4,2,50.0000
2020-12,South,NC,"Men's Fashion",F,113,60,53.0973
2020-12,South,NC,"Men's Fashion",M,104,37,35.5769
2020-12,South,NC,"Mobiles & Tablets",F,293,132,45.0512
2020-12,South,NC,"Mobiles & Tablets",M,199,67,33.6683
2020-12,South,NC,Others,F,2,2,100.0000
2020-12,South,NC,"School & Education",F,3,1,33.3333
2020-12,South,NC,Soghaat,F,46,44,95.6522
2020-12,South,NC,Soghaat,M,1,1,100.0000
2020-12,South,NC,Superstore,F,12,6,50.0000
2020-12,South,NC,Superstore,M,16,7,43.7500
2020-12,South,NC,"Women's Fashion",F,47,12,25.5319
2020-12,South,NC,"Women's Fashion",M,44,20,45.4545
2020-12,South,OK,Appliances,F,75,34,45.3333
2020-12,South,OK,Appliances,M,90,41,45.5556
2020-12,South,OK,"Beauty & Grooming",F,16,8,50.0000
2020-12,South,OK,"Beauty & Grooming",M,23,11,47.8261
2020-12,South,OK,Books,F,1,1,100.0000
2020-12,South,OK,Books,M,1,0,0.0000
2020-12,South,OK,Computing,F,27,17,62.9630
2020-12,South,OK,Computing,M,17,8,47.0588
2020-12,South,OK,Entertainment,F,56,27,48.2143
2020-12,South,OK,Entertainment,M,46,19,41.3043
2020-12,South,OK,"Health & Sports",F,2,1,50.0000
2020-12,South,OK,"Health & Sports",M,19,15,78.9474
2020-12,South,OK,"Home & Living",F,15,6,40.0000
2020-12,South,OK,"Home & Living",M,24,7,29.1667
2020-12,South,OK,"Kids & Baby",F,5,2,40.0000
2020-12,South,OK,"Kids & Baby",M,10,3,30.0000
2020-12,South,OK,"Men's Fashion",F,61,30,49.1803
2020-12,South,OK,"Men's Fashion",M,77,27,35.0649
2020-12,South,OK,"Mobiles & Tablets",F,173,83,47.9769
2020-12,South,OK,"Mobiles & Tablets",M,236,128,54.2373
2020-12,South,OK,Others,F,1,1,100.0000
2020-12,South,OK,Others,M,1,1,100.0000
2020-12,South,OK,Soghaat,F,2,1,50.0000
2020-12,South,OK,Superstore,F,5,2,40.0000
2020-12,South,OK,Superstore,M,5,1,20.0000
2020-12,South,OK,"Women's Fashion",F,57,9,15.7895
2020-12,South,OK,"Women's Fashion",M,25,11,44.0000
2020-12,South,SC,Appliances,F,72,35,48.6111
2020-12,South,SC,Appliances,M,94,42,44.6809
2020-12,South,SC,"Beauty & Grooming",F,5,2,40.0000
2020-12,South,SC,"Beauty & Grooming",M,32,19,59.3750
2020-12,South,SC,Computing,F,9,4,44.4444
2020-12,South,SC,Computing,M,24,11,45.8333
2020-12,South,SC,Entertainment,F,19,9,47.3684
2020-12,South,SC,Entertainment,M,22,9,40.9091
2020-12,South,SC,"Health & Sports",F,5,2,40.0000
2020-12,South,SC,"Health & Sports",M,9,6,66.6667
2020-12,South,SC,"Home & Living",F,10,3,30.0000
2020-12,South,SC,"Home & Living",M,22,11,50.0000
2020-12,South,SC,"Kids & Baby",F,7,2,28.5714
2020-12,South,SC,"Kids & Baby",M,6,3,50.0000
2020-12,South,SC,"Men's Fashion",F,35,13,37.1429
2020-12,South,SC,"Men's Fashion",M,63,36,57.1429
2020-12,South,SC,"Mobiles & Tablets",F,122,51,41.8033
2020-12,South,SC,"Mobiles & Tablets",M,116,64,55.1724
2020-12,South,SC,Soghaat,F,2,1,50.0000
2020-12,South,SC,Soghaat,M,3,2,66.6667
2020-12,South,SC,Superstore,F,4,2,50.0000
2020-12,South,SC,Superstore,M,18,11,61.1111
2020-12,South,SC,"Women's Fashion",F,8,2,25.0000
2020-12,South,SC,"Women's Fashion",M,30,10,33.3333
2020-12,South,TN,Appliances,F,76,28,36.8421
2020-12,South,TN,Appliances,M,144,55,38.1944
2020-12,South,TN,"Beauty & Grooming",F,20,12,60.0000
2020-12,South,TN,"Beauty & Grooming",M,20,8,40.0000
2020-12,South,TN,Books,F,1,1,100.0000
2020-12,South,TN,Books,M,1,0,0.0000
2020-12,South,TN,Computing,F,6,2,33.3333
2020-12,South,TN,Computing,M,16,10,62.5000
2020-12,South,TN,Entertainment,F,43,23,53.4884
2020-12,South,TN,Entertainment,M,52,19,36.5385
2020-12,South,TN,"Health & Sports",F,11,4,36.3636
2020-12,South,TN,"Health & Sports",M,4,2,50.0000
2020-12,South,TN,"Home & Living",F,12,2,16.6667
2020-12,South,TN,"Home & Living",M,17,7,41.1765
2020-12,South,TN,"Kids & Baby",F,3,1,33.3333
2020-12,South,TN,"Kids & Baby",M,12,8,66.6667
2020-12,South,TN,"Men's Fashion",F,66,28,42.4242
2020-12,South,TN,"Men's Fashion",M,74,25,33.7838
2020-12,South,TN,"Mobiles & Tablets",F,139,56,40.2878
2020-12,South,TN,"Mobiles & Tablets",M,178,89,50.0000
2020-12,South,TN,Others,F,1,1,100.0000
2020-12,South,TN,"School & Education",M,2,0,0.0000
2020-12,South,TN,Soghaat,F,4,0,0.0000
2020-12,South,TN,Soghaat,M,30,30,100.0000
2020-12,South,TN,Superstore,F,9,4,44.4444
2020-12,South,TN,Superstore,M,3,0,0.0000
2020-12,South,TN,"Women's Fashion",F,30,11,36.6667
2020-12,South,TN,"Women's Fashion",M,42,8,19.0476
2020-12,South,TX,Appliances,F,350,173,49.4286
2020-12,South,TX,Appliances,M,383,140,36.5535
2020-12,South,TX,"Beauty & Grooming",F,60,14,23.3333
2020-12,South,TX,"Beauty & Grooming",M,63,25,39.6825
2020-12,South,TX,Books,F,1,1,100.0000
2020-12,South,TX,Books,M,1,0,0.0000
2020-12,South,TX,Computing,F,58,27,46.5517
2020-12,South,TX,Computing,M,52,23,44.2308
2020-12,South,TX,Entertainment,F,163,75,46.0123
2020-12,South,TX,Entertainment,M,196,89,45.4082
2020-12,South,TX,"Health & Sports",F,28,17,60.7143
2020-12,South,TX,"Health & Sports",M,31,15,48.3871
2020-12,South,TX,"Home & Living",F,64,32,50.0000
2020-12,South,TX,"Home & Living",M,140,95,67.8571
2020-12,South,TX,"Kids & Baby",F,28,14,50.0000
2020-12,South,TX,"Kids & Baby",M,24,9,37.5000
2020-12,South,TX,"Men's Fashion",F,232,93,40.0862
2020-12,South,TX,"Men's Fashion",M,254,79,31.1024
2020-12,South,TX,"Mobiles & Tablets",F,473,198,41.8605
2020-12,South,TX,"Mobiles & Tablets",M,628,288,45.8599
2020-12,South,TX,Others,F,1,1,100.0000
2020-12,South,TX,Others,M,1,0,0.0000
2020-12,South,TX,"School & Education",F,2,1,50.0000
2020-12,South,TX,"School & Education",M,3,2,66.6667
2020-12,South,TX,Soghaat,F,15,5,33.3333
2020-12,South,TX,Soghaat,M,21,6,28.5714
2020-12,South,TX,Superstore,F,19,7,36.8421
2020-12,South,TX,Superstore,M,30,15,50.0000
2020-12,South,TX,"Women's Fashion",F,110,45,40.9091
2020-12,South,TX,"Women's Fashion",M,131,49,37.4046
2020-12,South,VA,Appliances,F,143,71,49.6503
2020-12,South,VA,Appliances,M,206,93,45.1456
2020-12,South,VA,"Beauty & Grooming",F,34,13,38.2353
2020-12,South,VA,"Beauty & Grooming",M,54,20,37.0370
2020-12,South,VA,Books,F,2,0,0.0000
2020-12,South,VA,Computing,F,48,24,50.0000
2020-12,South,VA,Computing,M,31,13,41.9355
2020-12,South,VA,Entertainment,F,51,16,31.3725
2020-12,South,VA,Entertainment,M,108,42,38.8889
2020-12,South,VA,"Health & Sports",F,9,3,33.3333
2020-12,South,VA,"Health & Sports",M,10,4,40.0000
2020-12,South,VA,"Home & Living",F,48,21,43.7500
2020-12,South,VA,"Home & Living",M,41,17,41.4634
2020-12,South,VA,"Kids & Baby",F,13,5,38.4615
2020-12,South,VA,"Kids & Baby",M,12,4,33.3333
2020-12,South,VA,"Men's Fashion",F,137,58,42.3358
2020-12,South,VA,"Men's Fashion",M,113,43,38.0531
2020-12,South,VA,"Mobiles & Tablets",F,220,104,47.2727
2020-12,South,VA,"Mobiles & Tablets",M,231,76,32.9004
2020-12,South,VA,Others,F,1,0,0.0000
2020-12,South,VA,"School & Education",F,1,0,0.0000
2020-12,South,VA,Soghaat,F,12,2,16.6667
2020-12,South,VA,Soghaat,M,4,0,0.0000
2020-12,South,VA,Superstore,F,9,3,33.3333
2020-12,South,VA,Superstore,M,19,5,26.3158
2020-12,South,VA,"Women's Fashion",F,50,18,36.0000
2020-12,South,VA,"Women's Fashion",M,58,19,32.7586
2020-12,South,WV,Appliances,F,100,45,45.0000
2020-12,South,WV,Appliances,M,165,87,52.7273
2020-12,South,WV,"Beauty & Grooming",F,25,8,32.0000
2020-12,South,WV,"Beauty & Grooming",M,44,29,65.9091
2020-12,South,WV,Books,M,1,0,0.0000
2020-12,South,WV,Computing,F,15,8,53.3333
2020-12,South,WV,Computing,M,12,8,66.6667
2020-12,South,WV,Entertainment,F,73,29,39.7260
2020-12,South,WV,Entertainment,M,46,21,45.6522
2020-12,South,WV,"Health & Sports",F,10,5,50.0000
2020-12,South,WV,"Health & Sports",M,4,1,25.0000
2020-12,South,WV,"Home & Living",F,20,8,40.0000
2020-12,South,WV,"Home & Living",M,23,12,52.1739
2020-12,South,WV,"Kids & Baby",F,6,3,50.0000
2020-12,South,WV,"Kids & Baby",M,8,2,25.0000
2020-12,South,WV,"Men's Fashion",F,79,36,45.5696
2020-12,South,WV,"Men's Fashion",M,94,35,37.2340
2020-12,South,WV,"Mobiles & Tablets",F,154,79,51.2987
2020-12,South,WV,"Mobiles & Tablets",M,214,84,39.2523
2020-12,South,WV,"School & Education",F,2,1,50.0000
2020-12,South,WV,"School & Education",M,3,3,100.0000
2020-12,South,WV,Soghaat,F,2,1,50.0000
2020-12,South,WV,Soghaat,M,5,1,20.0000
2020-12,South,WV,Superstore,F,12,6,50.0000
2020-12,South,WV,Superstore,M,17,12,70.5882
2020-12,South,WV,"Women's Fashion",F,65,30,46.1538
2020-12,South,WV,"Women's Fashion",M,45,16,35.5556
2020-12,West,AK,Appliances,F,37,19,51.3514
2020-12,West,AK,Appliances,M,63,27,42.8571
2020-12,West,AK,"Beauty & Grooming",F,8,4,50.0000
2020-12,West,AK,"Beauty & Grooming",M,11,8,72.7273
2020-12,West,AK,Computing,F,11,10,90.9091
2020-12,West,AK,Computing,M,14,13,92.8571
2020-12,West,AK,Entertainment,F,11,4,36.3636
2020-12,West,AK,Entertainment,M,20,11,55.0000
2020-12,West,AK,"Health & Sports",F,3,1,33.3333
2020-12,West,AK,"Home & Living",F,11,7,63.6364
2020-12,West,AK,"Home & Living",M,15,8,53.3333
2020-12,West,AK,"Kids & Baby",F,3,2,66.6667
2020-12,West,AK,"Kids & Baby",M,2,0,0.0000
2020-12,West,AK,"Men's Fashion",F,25,15,60.0000
2020-12,West,AK,"Men's Fashion",M,39,9,23.0769
2020-12,West,AK,"Mobiles & Tablets",F,56,24,42.8571
2020-12,West,AK,"Mobiles & Tablets",M,85,42,49.4118
2020-12,West,AK,"School & Education",M,1,1,100.0000
2020-12,West,AK,Soghaat,F,1,1,100.0000
2020-12,West,AK,Superstore,F,10,5,50.0000
2020-12,West,AK,Superstore,M,2,1,50.0000
2020-12,West,AK,"Women's Fashion",F,2,1,50.0000
2020-12,West,AK,"Women's Fashion",M,15,5,33.3333
2020-12,West,AZ,Appliances,F,104,51,49.0385
2020-12,West,AZ,Appliances,M,65,20,30.7692
2020-12,West,AZ,"Beauty & Grooming",F,17,6,35.2941
2020-12,West,AZ,"Beauty & Grooming",M,10,2,20.0000
2020-12,West,AZ,Books,F,2,0,0.0000
2020-12,West,AZ,Computing,F,25,8,32.0000
2020-12,West,AZ,Computing,M,19,9,47.3684
2020-12,West,AZ,Entertainment,F,37,14,37.8378
2020-12,West,AZ,Entertainment,M,31,16,51.6129
2020-12,West,AZ,"Health & Sports",F,6,2,33.3333
2020-12,West,AZ,"Health & Sports",M,2,0,0.0000
2020-12,West,AZ,"Home & Living",F,25,10,40.0000
2020-12,West,AZ,"Home & Living",M,13,5,38.4615
2020-12,West,AZ,"Kids & Baby",F,5,1,20.0000
2020-12,West,AZ,"Kids & Baby",M,6,2,33.3333
2020-12,West,AZ,"Men's Fashion",F,77,27,35.0649
2020-12,West,AZ,"Men's Fashion",M,47,18,38.2979
2020-12,West,AZ,"Mobiles & Tablets",F,83,26,31.3253
2020-12,West,AZ,"Mobiles & Tablets",M,123,57,46.3415
2020-12,West,AZ,Others,M,1,1,100.0000
2020-12,West,AZ,Soghaat,F,5,1,20.0000
2020-12,West,AZ,Soghaat,M,2,1,50.0000
2020-12,West,AZ,Superstore,F,3,1,33.3333
2020-12,West,AZ,Superstore,M,14,4,28.5714
2020-12,West,AZ,"Women's Fashion",F,23,4,17.3913
2020-12,West,AZ,"Women's Fashion",M,20,10,50.0000
2020-12,West,CA,Appliances,F,382,149,39.0052
2020-12,West,CA,Appliances,M,344,113,32.8488
2020-12,West,CA,"Beauty & Grooming",F,79,44,55.6962
2020-12,West,CA,"Beauty & Grooming",M,52,17,32.6923
2020-12,West,CA,Books,F,1,0,0.0000
2020-12,West,CA,Computing,F,70,40,57.1429
2020-12,West,CA,Computing,M,60,31,51.6667
2020-12,West,CA,Entertainment,F,174,73,41.9540
2020-12,West,CA,Entertainment,M,181,70,38.6740
2020-12,West,CA,"Health & Sports",F,18,8,44.4444
2020-12,West,CA,"Health & Sports",M,11,3,27.2727
2020-12,West,CA,"Home & Living",F,92,42,45.6522
2020-12,West,CA,"Home & Living",M,68,31,45.5882
2020-12,West,CA,"Kids & Baby",F,28,10,35.7143
2020-12,West,CA,"Kids & Baby",M,21,8,38.0952
2020-12,West,CA,"Men's Fashion",F,267,106,39.7004
2020-12,West,CA,"Men's Fashion",M,227,73,32.1586
2020-12,West,CA,"Mobiles & Tablets",F,629,268,42.6073
2020-12,West,CA,"Mobiles & Tablets",M,494,212,42.9150
2020-12,West,CA,"School & Education",M,3,0,0.0000
2020-12,West,CA,Soghaat,F,16,8,50.0000
2020-12,West,CA,Soghaat,M,20,8,40.0000
2020-12,West,CA,Superstore,F,28,14,50.0000
2020-12,West,CA,Superstore,M,19,6,31.5789
2020-12,West,CA,"Women's Fashion",F,116,49,42.2414
2020-12,West,CA,"Women's Fashion",M,89,28,31.4607
2020-12,West,CO,Appliances,F,113,58,51.3274
2020-12,West,CO,Appliances,M,82,41,50.0000
2020-12,West,CO,"Beauty & Grooming",F,18,5,27.7778
2020-12,West,CO,"Beauty & Grooming",M,24,6,25.0000
2020-12,West,CO,Books,M,1,0,0.0000
2020-12,West,CO,Computing,F,13,9,69.2308
2020-12,West,CO,Computing,M,14,9,64.2857
2020-12,West,CO,Entertainment,F,41,17,41.4634
2020-12,West,CO,Entertainment,M,41,23,56.0976
2020-12,West,CO,"Health & Sports",F,3,0,0.0000
2020-12,West,CO,"Health & Sports",M,8,4,50.0000
2020-12,West,CO,"Home & Living",F,28,20,71.4286
2020-12,West,CO,"Home & Living",M,32,12,37.5000
2020-12,West,CO,"Kids & Baby",F,8,2,25.0000
2020-12,West,CO,"Kids & Baby",M,17,7,41.1765
2020-12,West,CO,"Men's Fashion",F,67,36,53.7313
2020-12,West,CO,"Men's Fashion",M,68,19,27.9412
2020-12,West,CO,"Mobiles & Tablets",F,130,73,56.1538
2020-12,West,CO,"Mobiles & Tablets",M,144,60,41.6667
2020-12,West,CO,Others,F,2,2,100.0000
2020-12,West,CO,Others,M,1,0,0.0000
2020-12,West,CO,Soghaat,F,3,1,33.3333
