ym,region,state,gender,category,order_cnt
2020-12,South,WV,M,"Beauty & Grooming",29
2020-12,South,WV,M,Computing,8
2020-12,South,WV,M,Entertainment,21
2020-12,South,WV,M,"Health & Sports",1
2020-12,South,WV,M,"Home & Living",12
2020-12,South,WV,M,"Kids & Baby",2
2020-12,South,WV,M,"Men's Fashion",35
2020-12,South,WV,M,"Mobiles & Tablets",84
2020-12,South,WV,M,"School & Education",3
2020-12,South,WV,M,Soghaat,1
2020-12,South,WV,M,Superstore,12
2020-12,South,WV,M,"Women's Fashion",16
2020-12,West,AK,F,Appliances,19
2020-12,West,AK,F,"Beauty & Grooming",4
2020-12,West,AK,F,Computing,10
2020-12,West,AK,F,Entertainment,4
2020-12,West,AK,F,"Health & Sports",1
2020-12,West,AK,F,"Home & Living",7
2020-12,West,AK,F,"Kids & Baby",2
2020-12,West,AK,F,"Men's Fashion",15
2020-12,West,AK,F,"Mobiles & Tablets",24
2020-12,West,AK,F,Soghaat,1
2020-12,West,AK,F,Superstore,5
2020-12,West,AK,F,"Women's Fashion",1
2020-12,West,AK,M,Appliances,27
2020-12,West,AK,M,"Beauty & Grooming",8
2020-12,West,AK,M,Computing,13
2020-12,West,AK,M,Entertainment,11
2020-12,West,AK,M,"Home & Living",8
2020-12,West,AK,M,"Men's Fashion",9
2020-12,West,AK,M,"Mobiles & Tablets",42
2020-12,West,AK,M,"School & Education",1
2020-12,West,AK,M,Superstore,1
2020-12,West,AK,M,"Women's Fashion",5
2020-12,West,AZ,F,Appliances,51
2020-12,West,AZ,F,"Beauty & Grooming",6
2020-12,West,AZ,F,Computing,8
2020-12,West,AZ,F,Entertainment,14
2020-12,West,AZ,F,"Health & Sports",2
2020-12,West,AZ,F,"Home & Living",10
2020-12,West,AZ,F,"Kids & Baby",1
2020-12,West,AZ,F,"Men's Fashion",27
2020-12,West,AZ,F,"Mobiles & Tablets",26
2020-12,West,AZ,F,Soghaat,1
2020-12,West,AZ,F,Superstore,1
2020-12,West,AZ,F,"Women's Fashion",4
2020-12,West,AZ,M,Appliances,20
2020-12,West,AZ,M,"Beauty & Grooming",2
2020-12,West,AZ,M,Computing,9
2020-12,West,AZ,M,Entertainment,16
2020-12,West,AZ,M,"Home & Living",5
2020-12,West,AZ,M,"Kids & Baby",2
2020-12,West,AZ,M,"Men's Fashion",18
2020-12,West,AZ,M,"Mobiles & Tablets",57
2020-12,West,AZ,M,Others,1
2020-12,West,AZ,M,Soghaat,1
2020-12,West,AZ,M,Superstore,4
2020-12,West,AZ,M,"Women's Fashion",10
2020-12,West,CA,F,Appliances,149
2020-12,West,CA,F,"Beauty & Grooming",44
2020-12,West,CA,F,Computing,40
2020-12,West,CA,F,Entertainment,73
2020-12,West,CA,F,"Health & Sports",8
2020-12,West,CA,F,"Home & Living",42
2020-12,West,CA,F,"Kids & Baby",10
2020-12,West,CA,F,"Men's Fashion",106
2020-12,West,CA,F,"Mobiles & Tablets",268
2020-12,West,CA,F,Soghaat,8
2020-12,West,CA,F,Superstore,14
2020-12,West,CA,F,"Women's Fashion",49
2020-12,West,CA,M,Appliances,113
2020-12,West,CA,M,"Beauty & Grooming",17
2020-12,West,CA,M,Computing,31
2020-12,West,CA,M,Entertainment,70
2020-12,West,CA,M,"Health & Sports",3
2020-12,West,CA,M,"Home & Living",31
2020-12,West,CA,M,"Kids & Baby",8
2020-12,West,CA,M,"Men's Fashion",73
2020-12,West,CA,M,"Mobiles & Tablets",212
2020-12,West,CA,M,Soghaat,8
2020-12,West,CA,M,Superstore,6
2020-12,West,CA,M,"Women's Fashion",28
2020-12,West,CO,F,Appliances,58
2020-12,West,CO,F,"Beauty & Grooming",5
2020-12,West,CO,F,Computing,9
2020-12,West,CO,F,Entertainment,17
2020-12,West,CO,F,"Home & Living",20
2020-12,West,CO,F,"Kids & Baby",2
2020-12,West,CO,F,"Men's Fashion",36
2020-12,West,CO,F,"Mobiles & Tablets",73
2020-12,West,CO,F,Others,2
2020-12,West,CO,F,Soghaat,1
2020-12,West,CO,F,Superstore,1
2020-12,West,CO,F,"Women's Fashion",6
2020-12,West,CO,M,Appliances,41
2020-12,West,CO,M,"Beauty & Grooming",6
2020-12,West,CO,M,Computing,9
2020-12,West,CO,M,Entertainment,23
2020-12,West,CO,M,"Health & Sports",4
2020-12,West,CO,M,"Home & Living",12
2020-12,West,CO,M,"Kids & Baby",7
2020-12,West,CO,M,"Men's Fashion",19
2020-12,West,CO,M,"Mobiles & Tablets",60
2020-12,West,CO,M,Soghaat,3
2020-12,West,CO,M,Superstore,1
2020-12,West,CO,M,"Women's Fashion",13
2020-12,West,HI,F,"Beauty & Grooming",3
2020-12,West,HI,F,Computing,11
2020-12,West,HI,F,Entertainment,7
2020-12,West,HI,F,"Health & Sports",1
2020-12,West,HI,F,"Home & Living",2
2020-12,West,HI,F,"Men's Fashion",4
2020-12,West,HI,F,"Mobiles & Tablets",11
2020-12,West,HI,F,"Women's Fashion",3
2020-12,West,HI,M,Appliances,1
2020-12,West,HI,M,Computing,2
2020-12,West,HI,M,Entertainment,1
2020-12,West,HI,M,"Home & Living",2
2020-12,West,HI,M,"Men's Fashion",3
2020-12,West,HI,M,"Mobiles & Tablets",23
2020-12,West,HI,M,"Women's Fashion",4
2020-12,West,ID,F,Appliances,11
2020-12,West,ID,F,"Beauty & Grooming",3
2020-12,West,ID,F,Books,1
2020-12,West,ID,F,Computing,1
2020-12,West,ID,F,Entertainment,5
2020-12,West,ID,F,"Health & Sports",1
2020-12,West,ID,F,"Home & Living",5
2020-12,West,ID,F,"Kids & Baby",2
2020-12,West,ID,F,"Men's Fashion",8
2020-12,West,ID,F,"Mobiles & Tablets",10
2020-12,West,ID,F,Soghaat,1
2020-12,West,ID,F,"Women's Fashion",4
2020-12,West,ID,M,Appliances,11
2020-12,West,ID,M,"Beauty & Grooming",7
2020-12,West,ID,M,Computing,6
2020-12,West,ID,M,Entertainment,6
2020-12,West,ID,M,"Home & Living",12
2020-12,West,ID,M,"Kids & Baby",9
2020-12,West,ID,M,"Men's Fashion",8
2020-12,West,ID,M,"Mobiles & Tablets",43
2020-12,West,ID,M,Soghaat,1
2020-12,West,ID,M,Superstore,3
2020-12,West,ID,M,"Women's Fashion",7
2020-12,West,MT,F,Appliances,29
2020-12,West,MT,F,Computing,1
2020-12,West,MT,F,Entertainment,16
2020-12,West,MT,F,"Home & Living",4
2020-12,West,MT,F,"Kids & Baby",2
2020-12,West,MT,F,"Men's Fashion",11
2020-12,West,MT,F,"Mobiles & Tablets",25
2020-12,West,MT,F,Superstore,1
2020-12,West,MT,F,"Women's Fashion",11
2020-12,West,MT,M,Appliances,32
2020-12,West,MT,M,"Beauty & Grooming",11
2020-12,West,MT,M,Computing,7
2020-12,West,MT,M,Entertainment,14
2020-12,West,MT,M,"Health & Sports",2
2020-12,West,MT,M,"Home & Living",11
2020-12,West,MT,M,"Kids & Baby",1
2020-12,West,MT,M,"Men's Fashion",22
2020-12,West,MT,M,"Mobiles & Tablets",50
2020-12,West,MT,M,Soghaat,1
2020-12,West,MT,M,Superstore,5
2020-12,West,MT,M,"Women's Fashion",3
2020-12,West,NM,F,Appliances,22
2020-12,West,NM,F,"Beauty & Grooming",2
2020-12,West,NM,F,Computing,4
2020-12,West,NM,F,Entertainment,11
2020-12,West,NM,F,"Home & Living",7
2020-12,West,NM,F,"Men's Fashion",8
2020-12,West,NM,F,"Mobiles & Tablets",16
2020-12,West,NM,F,Soghaat,2
2020-12,West,NM,F,Superstore,2
2020-12,West,NM,F,"Women's Fashion",8
2020-12,West,NM,M,Appliances,25
2020-12,West,NM,M,"Beauty & Grooming",2
2020-12,West,NM,M,Computing,6
2020-12,West,NM,M,Entertainment,9
2020-12,West,NM,M,"Health & Sports",1
2020-12,West,NM,M,"Home & Living",8
2020-12,West,NM,M,"Kids & Baby",1
2020-12,West,NM,M,"Men's Fashion",17
2020-12,West,NM,M,"Mobiles & Tablets",41
2020-12,West,NM,M,Others,1
2020-12,West,NM,M,Soghaat,1
2020-12,West,NM,M,Superstore,5
2020-12,West,NM,M,"Women's Fashion",5
2020-12,West,NV,F,Appliances,18
2020-12,West,NV,F,"Beauty & Grooming",3
2020-12,West,NV,F,Computing,3
2020-12,West,NV,F,Entertainment,14
2020-12,West,NV,F,"Home & Living",3
2020-12,West,NV,F,"Men's Fashion",7
2020-12,West,NV,F,"Mobiles & Tablets",18
2020-12,West,NV,F,Superstore,1
2020-12,West,NV,F,"Women's Fashion",8
2020-12,West,NV,M,Appliances,11
2020-12,West,NV,M,"Beauty & Grooming",5
2020-12,West,NV,M,Computing,1
2020-12,West,NV,M,Entertainment,9
2020-12,West,NV,M,"Home & Living",2
2020-12,West,NV,M,"Kids & Baby",1
2020-12,West,NV,M,"Men's Fashion",6
2020-12,West,NV,M,"Mobiles & Tablets",17
2020-12,West,NV,M,Soghaat,1
2020-12,West,NV,M,Superstore,1
2020-12,West,OR,F,Appliances,52
2020-12,West,OR,F,"Beauty & Grooming",8
2020-12,West,OR,F,Books,1
2020-12,West,OR,F,Computing,15
2020-12,West,OR,F,Entertainment,16
2020-12,West,OR,F,"Health & Sports",6
2020-12,West,OR,F,"Home & Living",8
2020-12,West,OR,F,"Kids & Baby",6
2020-12,West,OR,F,"Men's Fashion",17
2020-12,West,OR,F,"Mobiles & Tablets",40
2020-12,West,OR,F,Soghaat,2
2020-12,West,OR,F,Superstore,1
2020-12,West,OR,F,"Women's Fashion",6
2020-12,West,OR,M,Appliances,30
2020-12,West,OR,M,"Beauty & Grooming",10
2020-12,West,OR,M,Computing,9
2020-12,West,OR,M,Entertainment,15
2020-12,West,OR,M,"Health & Sports",2
2020-12,West,OR,M,"Home & Living",11
2020-12,West,OR,M,"Kids & Baby",5
2020-12,West,OR,M,"Men's Fashion",22
2020-12,West,OR,M,"Mobiles & Tablets",30
2020-12,West,OR,M,"School & Education",1
2020-12,West,OR,M,Superstore,1
2020-12,West,OR,M,"Women's Fashion",12
2020-12,West,UT,F,Appliances,35
2020-12,West,UT,F,"Beauty & Grooming",7
2020-12,West,UT,F,Computing,1
2020-12,West,UT,F,Entertainment,18
2020-12,West,UT,F,"Kids & Baby",8
2020-12,West,UT,F,"Men's Fashion",13
2020-12,West,UT,F,"Mobiles & Tablets",40
2020-12,West,UT,F,Superstore,3
2020-12,West,UT,F,"Women's Fashion",3
2020-12,West,UT,M,Appliances,33
2020-12,West,UT,M,"Beauty & Grooming",10
2020-12,West,UT,M,Computing,2
2020-12,West,UT,M,Entertainment,23
2020-12,West,UT,M,"Home & Living",12
2020-12,West,UT,M,"Kids & Baby",10
2020-12,West,UT,M,"Men's Fashion",23
2020-12,West,UT,M,"Mobiles & Tablets",35
2020-12,West,UT,M,"Women's Fashion",6
2020-12,West,WA,F,Appliances,21
2020-12,West,WA,F,"Beauty & Grooming",15
2020-12,West,WA,F,Computing,15
2020-12,West,WA,F,Entertainment,14
2020-12,West,WA,F,"Health & Sports",1
2020-12,West,WA,F,"Home & Living",1
2020-12,West,WA,F,"Kids & Baby",3
2020-12,West,WA,F,"Men's Fashion",18
2020-12,West,WA,F,"Mobiles & Tablets",46
2020-12,West,WA,F,"School & Education",1
2020-12,West,WA,F,Superstore,1
2020-12,West,WA,F,"Women's Fashion",6
2020-12,West,WA,M,Appliances,52
2020-12,West,WA,M,"Beauty & Grooming",4
2020-12,West,WA,M,Computing,3
2020-12,West,WA,M,Entertainment,13
2020-12,West,WA,M,"Health & Sports",1
2020-12,West,WA,M,"Home & Living",17
2020-12,West,WA,M,"Kids & Baby",1
2020-12,West,WA,M,"Men's Fashion",34
2020-12,West,WA,M,"Mobiles & Tablets",64
2020-12,West,WA,M,Superstore,2
2020-12,West,WA,M,"Women's Fashion",7
2020-12,West,WY,F,Appliances,1
2020-12,West,WY,F,"Beauty & Grooming",1
2020-12,West,WY,F,Computing,3
2020-12,West,WY,F,Entertainment,16
2020-12,West,WY,F,"Health & Sports",1
2020-12,West,WY,F,"Home & Living",2
2020-12,West,WY,F,"Kids & Baby",2
2020-12,West,WY,F,"Men's Fashion",11
2020-12,West,WY,F,"Mobiles & Tablets",15
2020-12,West,WY,F,"School & Education",1
2020-12,West,WY,F,Soghaat,2
2020-12,West,WY,F,"Women's Fashion",2
2020-12,West,WY,M,Appliances,21
2020-12,West,WY,M,"Beauty & Grooming",7
2020-12,West,WY,M,Computing,2
2020-12,West,WY,M,Entertainment,5
2020-12,West,WY,M,"Home & Living",3
2020-12,West,WY,M,"Kids & Baby",1
2020-12,West,WY,M,"Men's Fashion",6
2020-12,West,WY,M,"Mobiles & Tablets",18
2020-12,West,WY,M,"School & Education",1
2020-12,West,WY,M,Superstore,4
2020-12,West,WY,M,"Women's Fashion",1
2021-01,Midwest,IA,F,Appliances,14
2021-01,Midwest,IA,F,"Beauty & Grooming",3
2021-01,Midwest,IA,F,Entertainment,2
2021-01,Midwest,IA,F,"Home & Living",4
2021-01,Midwest,IA,F,"Men's Fashion",6
2021-01,Midwest,IA,F,"Mobiles & Tablets",13
2021-01,Midwest,IA,F,Soghaat,4
2021-01,Midwest,IA,F,Superstore,3
2021-01,Midwest,IA,F,"Women's Fashion",5
2021-01,Midwest,IA,M,Appliances,7
2021-01,Midwest,IA,M,"Beauty & Grooming",1
2021-01,Midwest,IA,M,Computing,3
2021-01,Midwest,IA,M,"Home & Living",1
2021-01,Midwest,IA,M,"Men's Fashion",8
2021-01,Midwest,IA,M,"Mobiles & Tablets",9
2021-01,Midwest,IA,M,Soghaat,1
2021-01,Midwest,IA,M,"Women's Fashion",5
2021-01,Midwest,IL,F,Appliances,3
2021-01,Midwest,IL,F,"Beauty & Grooming",6
2021-01,Midwest,IL,F,Computing,4
2021-01,Midwest,IL,F,Entertainment,1
2021-01,Midwest,IL,F,"Home & Living",2
2021-01,Midwest,IL,F,"Kids & Baby",1
2021-01,Midwest,IL,F,"Men's Fashion",12
2021-01,Midwest,IL,F,"Mobiles & Tablets",30
2021-01,Midwest,IL,F,Soghaat,9
2021-01,Midwest,IL,F,"Women's Fashion",5
2021-01,Midwest,IL,M,Appliances,8
2021-01,Midwest,IL,M,"Beauty & Grooming",4
2021-01,Midwest,IL,M,Computing,6
2021-01,Midwest,IL,M,Entertainment,1
2021-01,Midwest,IL,M,"Health & Sports",2
2021-01,Midwest,IL,M,"Home & Living",1
2021-01,Midwest,IL,M,"Kids & Baby",1
2021-01,Midwest,IL,M,"Men's Fashion",14
2021-01,Midwest,IL,M,"Mobiles & Tablets",16
2021-01,Midwest,IL,M,"Women's Fashion",2
2021-01,Midwest,IN,F,Appliances,7
2021-01,Midwest,IN,F,"Beauty & Grooming",1
2021-01,Midwest,IN,F,Computing,6
2021-01,Midwest,IN,F,Entertainment,3
2021-01,Midwest,IN,F,"Health & Sports",2
2021-01,Midwest,IN,F,"Home & Living",1
2021-01,Midwest,IN,F,"Kids & Baby",4
2021-01,Midwest,IN,F,"Men's Fashion",7
2021-01,Midwest,IN,F,"Mobiles & Tablets",5
2021-01,Midwest,IN,F,"Women's Fashion",4
2021-01,Midwest,IN,M,Appliances,5
2021-01,Midwest,IN,M,Computing,10
2021-01,Midwest,IN,M,"Men's Fashion",1
2021-01,Midwest,IN,M,"Mobiles & Tablets",30
2021-01,Midwest,IN,M,Others,1
2021-01,Midwest,IN,M,Superstore,1
2021-01,Midwest,IN,M,"Women's Fashion",5
2021-01,Midwest,KS,F,Appliances,6
2021-01,Midwest,KS,F,"Beauty & Grooming",4
2021-01,Midwest,KS,F,Computing,1
2021-01,Midwest,KS,F,"Home & Living",1
2021-01,Midwest,KS,F,"Kids & Baby",1
2021-01,Midwest,KS,F,"Men's Fashion",6
2021-01,Midwest,KS,F,"Mobiles & Tablets",4
2021-01,Midwest,KS,F,"Women's Fashion",3
2021-01,Midwest,KS,M,Appliances,4
2021-01,Midwest,KS,M,"Beauty & Grooming",1
2021-01,Midwest,KS,M,Entertainment,3
2021-01,Midwest,KS,M,"Home & Living",1
2021-01,Midwest,KS,M,"Men's Fashion",4
2021-01,Midwest,KS,M,"Mobiles & Tablets",8
2021-01,Midwest,KS,M,Others,3
2021-01,Midwest,KS,M,Soghaat,1
2021-01,Midwest,KS,M,"Women's Fashion",1
2021-01,Midwest,MI,F,Appliances,6
2021-01,Midwest,MI,F,"Beauty & Grooming",1
2021-01,Midwest,MI,F,Computing,3
2021-01,Midwest,MI,F,Entertainment,2
2021-01,Midwest,MI,F,"Health & Sports",1
2021-01,Midwest,MI,F,"Home & Living",2
2021-01,Midwest,MI,F,"Kids & Baby",1
2021-01,Midwest,MI,F,"Men's Fashion",2
2021-01,Midwest,MI,F,"Mobiles & Tablets",9
2021-01,Midwest,MI,F,Soghaat,3
2021-01,Midwest,MI,F,Superstore,2
2021-01,Midwest,MI,F,"Women's Fashion",8
2021-01,Midwest,MI,M,Appliances,14
2021-01,Midwest,MI,M,"Beauty & Grooming",2
2021-01,Midwest,MI,M,Computing,3
2021-01,Midwest,MI,M,Entertainment,1
2021-01,Midwest,MI,M,"Health & Sports",4
2021-01,Midwest,MI,M,"Home & Living",2
2021-01,Midwest,MI,M,"Kids & Baby",3
2021-01,Midwest,MI,M,"Men's Fashion",5
2021-01,Midwest,MI,M,"Mobiles & Tablets",4
2021-01,Midwest,MI,M,Others,3
2021-01,Midwest,MI,M,Superstore,3
2021-01,Midwest,MI,M,"Women's Fashion",15
2021-01,Midwest,MN,F,Appliances,9
2021-01,Midwest,MN,F,"Beauty & Grooming",20
2021-01,Midwest,MN,F,Computing,2
2021-01,Midwest,MN,F,Entertainment,3
2021-01,Midwest,MN,F,"Home & Living",3
2021-01,Midwest,MN,F,"Men's Fashion",3
2021-01,Midwest,MN,F,"Mobiles & Tablets",28
2021-01,Midwest,MN,F,Superstore,1
2021-01,Midwest,MN,F,"Women's Fashion",7
2021-01,Midwest,MN,M,Appliances,5
2021-01,Midwest,MN,M,"Beauty & Grooming",2
2021-01,Midwest,MN,M,Computing,4
2021-01,Midwest,MN,M,"Health & Sports",1
2021-01,Midwest,MN,M,"Home & Living",1
2021-01,Midwest,MN,M,"Kids & Baby",2
2021-01,Midwest,MN,M,"Men's Fashion",8
2021-01,Midwest,MN,M,"Mobiles & Tablets",8
2021-01,Midwest,MN,M,"School & Education",1
2021-01,Midwest,MN,M,Soghaat,2
2021-01,Midwest,MN,M,Superstore,5
2021-01,Midwest,MN,M,"Women's Fashion",1
2021-01,Midwest,MO,F,Appliances,7
2021-01,Midwest,MO,F,"Beauty & Grooming",4
2021-01,Midwest,MO,F,Computing,1
2021-01,Midwest,MO,F,Entertainment,4
2021-01,Midwest,MO,F,"Health & Sports",4
2021-01,Midwest,MO,F,"Home & Living",2
2021-01,Midwest,MO,F,"Kids & Baby",3
2021-01,Midwest,MO,F,"Men's Fashion",10
2021-01,Midwest,MO,F,"Mobiles & Tablets",8
2021-01,Midwest,MO,F,Soghaat,16
2021-01,Midwest,MO,F,Superstore,3
2021-01,Midwest,MO,F,"Women's Fashion",6
2021-01,Midwest,MO,M,Appliances,5
2021-01,Midwest,MO,M,"Beauty & Grooming",12
2021-01,Midwest,MO,M,Computing,3
2021-01,Midwest,MO,M,Entertainment,4
2021-01,Midwest,MO,M,"Health & Sports",1
2021-01,Midwest,MO,M,"Home & Living",2
2021-01,Midwest,MO,M,"Kids & Baby",3
2021-01,Midwest,MO,M,"Men's Fashion",7
2021-01,Midwest,MO,M,"Mobiles & Tablets",11
2021-01,Midwest,MO,M,Others,8
2021-01,Midwest,MO,M,Soghaat,3
2021-01,Midwest,MO,M,Superstore,4
2021-01,Midwest,ND,F,Appliances,6
2021-01,Midwest,ND,F,Computing,1
2021-01,Midwest,ND,F,"Men's Fashion",6
2021-01,Midwest,ND,F,"Mobiles & Tablets",1
2021-01,Midwest,ND,F,Soghaat,1
2021-01,Midwest,ND,M,Appliances,2
2021-01,Midwest,ND,M,"Beauty & Grooming",2
2021-01,Midwest,ND,M,Computing,1
2021-01,Midwest,ND,M,"Home & Living",1
2021-01,Midwest,ND,M,"Men's Fashion",1
2021-01,Midwest,ND,M,"Mobiles & Tablets",2
2021-01,Midwest,ND,M,"Women's Fashion",3
2021-01,Midwest,NE,F,Appliances,4
2021-01,Midwest,NE,F,"Beauty & Grooming",4
2021-01,Midwest,NE,F,Computing,1
2021-01,Midwest,NE,F,Entertainment,1
2021-01,Midwest,NE,F,"Health & Sports",1
2021-01,Midwest,NE,F,"Home & Living",2
2021-01,Midwest,NE,F,"Kids & Baby",1
2021-01,Midwest,NE,F,"Men's Fashion",1
2021-01,Midwest,NE,F,"Mobiles & Tablets",4
2021-01,Midwest,NE,F,Superstore,3
2021-01,Midwest,NE,F,"Women's Fashion",2
2021-01,Midwest,NE,M,Appliances,12
2021-01,Midwest,NE,M,"Beauty & Grooming",4
2021-01,Midwest,NE,M,"Home & Living",1
2021-01,Midwest,NE,M,"Kids & Baby",1
2021-01,Midwest,NE,M,"Men's Fashion",6
2021-01,Midwest,NE,M,"Mobiles & Tablets",5
2021-01,Midwest,NE,M,Soghaat,2
2021-01,Midwest,NE,M,"Women's Fashion",2
2021-01,Midwest,OH,F,Appliances,14
2021-01,Midwest,OH,F,"Beauty & Grooming",2
2021-01,Midwest,OH,F,Computing,5
2021-01,Midwest,OH,F,"Home & Living",4
2021-01,Midwest,OH,F,"Kids & Baby",2
2021-01,Midwest,OH,F,"Men's Fashion",8
2021-01,Midwest,OH,F,"Mobiles & Tablets",7
2021-01,Midwest,OH,F,Soghaat,1
2021-01,Midwest,OH,F,Superstore,2
2021-01,Midwest,OH,F,"Women's Fashion",7
2021-01,Midwest,OH,M,Appliances,8
2021-01,Midwest,OH,M,"Beauty & Grooming",4
2021-01,Midwest,OH,M,Computing,8
2021-01,Midwest,OH,M,Entertainment,3
2021-01,Midwest,OH,M,"Health & Sports",3
2021-01,Midwest,OH,M,"Home & Living",3
2021-01,Midwest,OH,M,"Kids & Baby",2
2021-01,Midwest,OH,M,"Men's Fashion",12
2021-01,Midwest,OH,M,"Mobiles & Tablets",16
2021-01,Midwest,OH,M,Soghaat,1
2021-01,Midwest,OH,M,Superstore,2
2021-01,Midwest,OH,M,"Women's Fashion",1
2021-01,Midwest,SD,F,Appliances,13
2021-01,Midwest,SD,F,"Beauty & Grooming",1
2021-01,Midwest,SD,F,Computing,3
2021-01,Midwest,SD,F,"Men's Fashion",3
2021-01,Midwest,SD,F,"Mobiles & Tablets",2
2021-01,Midwest,SD,F,Superstore,1
2021-01,Midwest,SD,F,"Women's Fashion",1
2021-01,Midwest,SD,M,Appliances,4
2021-01,Midwest,SD,M,Entertainment,1
2021-01,Midwest,SD,M,"Home & Living",1
2021-01,Midwest,SD,M,"Kids & Baby",1
2021-01,Midwest,SD,M,"Men's Fashion",7
2021-01,Midwest,SD,M,"Mobiles & Tablets",1
2021-01,Midwest,SD,M,"Women's Fashion",3
2021-01,Midwest,WI,F,Appliances,6
2021-01,Midwest,WI,F,"Beauty & Grooming",4
2021-01,Midwest,WI,F,Computing,3
2021-01,Midwest,WI,F,Entertainment,1
2021-01,Midwest,WI,F,"Home & Living",3
2021-01,Midwest,WI,F,"Kids & Baby",1
2021-01,Midwest,WI,F,"Men's Fashion",3
2021-01,Midwest,WI,F,"Mobiles & Tablets",11
2021-01,Midwest,WI,F,Superstore,1
2021-01,Midwest,WI,F,"Women's Fashion",2
2021-01,Midwest,WI,M,Appliances,3
2021-01,Midwest,WI,M,"Beauty & Grooming",1
2021-01,Midwest,WI,M,Computing,3
2021-01,Midwest,WI,M,Entertainment,4
2021-01,Midwest,WI,M,"Home & Living",1
2021-01,Midwest,WI,M,"Kids & Baby",1
2021-01,Midwest,WI,M,"Men's Fashion",10
2021-01,Midwest,WI,M,"Mobiles & Tablets",15
2021-01,Midwest,WI,M,Superstore,1
2021-01,Northeast,CT,F,Appliances,8
2021-01,Northeast,CT,F,"Beauty & Grooming",2
2021-01,Northeast,CT,F,Computing,1
2021-01,Northeast,CT,F,"Home & Living",3
2021-01,Northeast,CT,F,"Kids & Baby",8
2021-01,Northeast,CT,F,"Men's Fashion",3
2021-01,Northeast,CT,F,"Mobiles & Tablets",3
2021-01,Northeast,CT,F,Superstore,2
2021-01,Northeast,CT,F,"Women's Fashion",13
2021-01,Northeast,CT,M,Appliances,1
2021-01,Northeast,CT,M,"Beauty & Grooming",1
2021-01,Northeast,CT,M,Computing,1
2021-01,Northeast,CT,M,"Health & Sports",2
2021-01,Northeast,CT,M,"Kids & Baby",1
2021-01,Northeast,CT,M,"Men's Fashion",2
2021-01,Northeast,CT,M,"Mobiles & Tablets",2
2021-01,Northeast,CT,M,Others,4
2021-01,Northeast,CT,M,"School & Education",1
2021-01,Northeast,CT,M,Soghaat,2
2021-01,Northeast,CT,M,"Women's Fashion",1
2021-01,Northeast,MA,F,Appliances,2
2021-01,Northeast,MA,F,Entertainment,1
2021-01,Northeast,MA,F,"Home & Living",2
2021-01,Northeast,MA,F,"Men's Fashion",3
2021-01,Northeast,MA,F,"Mobiles & Tablets",17
2021-01,Northeast,MA,F,"Women's Fashion",4
2021-01,Northeast,MA,M,"Beauty & Grooming",3
2021-01,Northeast,MA,M,"Home & Living",2
2021-01,Northeast,MA,M,"Kids & Baby",4
2021-01,Northeast,MA,M,"Men's Fashion",3
2021-01,Northeast,MA,M,"Mobiles & Tablets",13
2021-01,Northeast,MA,M,Superstore,3
2021-01,Northeast,MA,M,"Women's Fashion",5
2021-01,Northeast,ME,F,Appliances,10
2021-01,Northeast,ME,F,"Beauty & Grooming",1
2021-01,Northeast,ME,F,Computing,1
2021-01,Northeast,ME,F,Entertainment,2
2021-01,Northeast,ME,F,"Health & Sports",2
2021-01,Northeast,ME,F,"Home & Living",2
2021-01,Northeast,ME,F,"Kids & Baby",1
2021-01,Northeast,ME,F,"Men's Fashion",3
2021-01,Northeast,ME,F,"Mobiles & Tablets",12
2021-01,Northeast,ME,M,Appliances,6
2021-01,Northeast,ME,M,"Beauty & Grooming",2
2021-01,Northeast,ME,M,Computing,1
2021-01,Northeast,ME,M,Entertainment,2
2021-01,Northeast,ME,M,"Home & Living",5
2021-01,Northeast,ME,M,"Men's Fashion",3
2021-01,Northeast,ME,M,"Mobiles & Tablets",2
2021-01,Northeast,ME,M,"Women's Fashion",3
2021-01,Northeast,NH,F,Appliances,1
2021-01,Northeast,NH,F,"Beauty & Grooming",4
2021-01,Northeast,NH,M,Appliances,2
2021-01,Northeast,NH,M,"Men's Fashion",1
2021-01,Northeast,NH,M,"Women's Fashion",1
2021-01,Northeast,NJ,F,Appliances,15
2021-01,Northeast,NJ,F,"Beauty & Grooming",2
2021-01,Northeast,NJ,F,Computing,2
2021-01,Northeast,NJ,F,Entertainment,1
2021-01,Northeast,NJ,F,"Home & Living",3
2021-01,Northeast,NJ,F,"Kids & Baby",1
2021-01,Northeast,NJ,F,"Men's Fashion",5
2021-01,Northeast,NJ,F,"Mobiles & Tablets",11
2021-01,Northeast,NJ,F,"Women's Fashion",6
2021-01,Northeast,NJ,M,Appliances,4
2021-01,Northeast,NJ,M,"Beauty & Grooming",1
2021-01,Northeast,NJ,M,Computing,1
