ym,region,state,category,gender,age_bin,order_cnt
2020-12,Midwest,OH,Computing,F,20s,5
2020-12,Midwest,OH,Computing,F,30s,3
2020-12,Midwest,OH,Computing,F,40s,1
2020-12,Midwest,OH,Computing,F,60s,1
2020-12,Midwest,OH,Computing,F,70+,2
2020-12,Midwest,OH,Computing,M,10s,1
2020-12,Midwest,OH,Computing,M,30s,4
2020-12,Midwest,OH,Computing,M,40s,1
2020-12,Midwest,OH,Computing,M,60s,1
2020-12,Midwest,OH,Computing,M,70+,6
2020-12,Midwest,OH,Entertainment,F,10s,2
2020-12,Midwest,OH,Entertainment,F,20s,1
2020-12,Midwest,OH,Entertainment,F,30s,4
2020-12,Midwest,OH,Entertainment,F,40s,5
2020-12,Midwest,OH,Entertainment,F,50s,12
2020-12,Midwest,OH,Entertainment,F,60s,5
2020-12,Midwest,OH,Entertainment,F,70+,4
2020-12,Midwest,OH,Entertainment,M,10s,3
2020-12,Midwest,OH,Entertainment,M,20s,11
2020-12,Midwest,OH,Entertainment,M,30s,5
2020-12,Midwest,OH,Entertainment,M,40s,7
2020-12,Midwest,OH,Entertainment,M,50s,3
2020-12,Midwest,OH,Entertainment,M,60s,4
2020-12,Midwest,OH,"Health & Sports",F,10s,1
2020-12,Midwest,OH,"Health & Sports",M,60s,1
2020-12,Midwest,OH,"Health & Sports",M,70+,1
2020-12,Midwest,OH,"Home & Living",F,10s,4
2020-12,Midwest,OH,"Home & Living",F,20s,6
2020-12,Midwest,OH,"Home & Living",F,30s,6
2020-12,Midwest,OH,"Home & Living",F,40s,4
2020-12,Midwest,OH,"Home & Living",F,50s,3
2020-12,Midwest,OH,"Home & Living",F,60s,4
2020-12,Midwest,OH,"Home & Living",M,20s,4
2020-12,Midwest,OH,"Home & Living",M,40s,4
2020-12,Midwest,OH,"Home & Living",M,50s,4
2020-12,Midwest,OH,"Home & Living",M,70+,1
2020-12,Midwest,OH,"Kids & Baby",F,60s,1
2020-12,Midwest,OH,"Kids & Baby",M,10s,1
2020-12,Midwest,OH,"Kids & Baby",M,20s,1
2020-12,Midwest,OH,"Kids & Baby",M,40s,1
2020-12,Midwest,OH,"Kids & Baby",M,50s,1
2020-12,Midwest,OH,"Men's Fashion",F,10s,2
2020-12,Midwest,OH,"Men's Fashion",F,20s,12
2020-12,Midwest,OH,"Men's Fashion",F,30s,18
2020-12,Midwest,OH,"Men's Fashion",F,40s,5
2020-12,Midwest,OH,"Men's Fashion",F,50s,5
2020-12,Midwest,OH,"Men's Fashion",F,60s,8
2020-12,Midwest,OH,"Men's Fashion",F,70+,2
2020-12,Midwest,OH,"Men's Fashion",M,20s,4
2020-12,Midwest,OH,"Men's Fashion",M,30s,6
2020-12,Midwest,OH,"Men's Fashion",M,40s,9
2020-12,Midwest,OH,"Men's Fashion",M,50s,5
2020-12,Midwest,OH,"Men's Fashion",M,60s,11
2020-12,Midwest,OH,"Men's Fashion",M,70+,8
2020-12,Midwest,OH,"Mobiles & Tablets",F,10s,12
2020-12,Midwest,OH,"Mobiles & Tablets",F,20s,38
2020-12,Midwest,OH,"Mobiles & Tablets",F,30s,5
2020-12,Midwest,OH,"Mobiles & Tablets",F,40s,26
2020-12,Midwest,OH,"Mobiles & Tablets",F,50s,15
2020-12,Midwest,OH,"Mobiles & Tablets",F,60s,48
2020-12,Midwest,OH,"Mobiles & Tablets",M,10s,14
2020-12,Midwest,OH,"Mobiles & Tablets",M,20s,12
2020-12,Midwest,OH,"Mobiles & Tablets",M,30s,12
2020-12,Midwest,OH,"Mobiles & Tablets",M,40s,33
2020-12,Midwest,OH,"Mobiles & Tablets",M,50s,38
2020-12,Midwest,OH,"Mobiles & Tablets",M,60s,59
2020-12,Midwest,OH,"Mobiles & Tablets",M,70+,10
2020-12,Midwest,OH,Others,M,50s,17
2020-12,Midwest,OH,Soghaat,F,20s,2
2020-12,Midwest,OH,Soghaat,F,40s,1
2020-12,Midwest,OH,Soghaat,M,50s,3
2020-12,Midwest,OH,Superstore,F,20s,11
2020-12,Midwest,OH,Superstore,F,30s,7
2020-12,Midwest,OH,Superstore,F,60s,3
2020-12,Midwest,OH,Superstore,M,30s,1
2020-12,Midwest,OH,Superstore,M,40s,22
2020-12,Midwest,OH,Superstore,M,50s,3
2020-12,Midwest,OH,Superstore,M,70+,1
2020-12,Midwest,OH,"Women's Fashion",F,20s,2
2020-12,Midwest,OH,"Women's Fashion",F,30s,3
2020-12,Midwest,OH,"Women's Fashion",F,40s,5
2020-12,Midwest,OH,"Women's Fashion",F,50s,2
2020-12,Midwest,OH,"Women's Fashion",F,60s,1
2020-12,Midwest,OH,"Women's Fashion",M,10s,1
2020-12,Midwest,OH,"Women's Fashion",M,20s,3
2020-12,Midwest,OH,"Women's Fashion",M,30s,3
2020-12,Midwest,OH,"Women's Fashion",M,50s,1
2020-12,Midwest,OH,"Women's Fashion",M,60s,19
2020-12,Midwest,OH,"Women's Fashion",M,70+,6
2020-12,Midwest,SD,Appliances,F,10s,2
2020-12,Midwest,SD,Appliances,F,20s,1
2020-12,Midwest,SD,Appliances,F,30s,7
2020-12,Midwest,SD,Appliances,F,40s,2
2020-12,Midwest,SD,Appliances,F,50s,4
2020-12,Midwest,SD,Appliances,F,60s,8
2020-12,Midwest,SD,Appliances,F,70+,2
2020-12,Midwest,SD,Appliances,M,20s,4
2020-12,Midwest,SD,Appliances,M,30s,3
2020-12,Midwest,SD,Appliances,M,40s,6
2020-12,Midwest,SD,Appliances,M,50s,3
2020-12,Midwest,SD,Appliances,M,60s,3
2020-12,Midwest,SD,Appliances,M,70+,4
2020-12,Midwest,SD,"Beauty & Grooming",F,10s,1
2020-12,Midwest,SD,"Beauty & Grooming",F,20s,2
2020-12,Midwest,SD,"Beauty & Grooming",M,20s,1
2020-12,Midwest,SD,"Beauty & Grooming",M,30s,3
2020-12,Midwest,SD,"Beauty & Grooming",M,60s,1
2020-12,Midwest,SD,Computing,F,20s,1
2020-12,Midwest,SD,Computing,F,30s,2
2020-12,Midwest,SD,Computing,F,50s,1
2020-12,Midwest,SD,Computing,F,70+,1
2020-12,Midwest,SD,Computing,M,20s,2
2020-12,Midwest,SD,Computing,M,60s,8
2020-12,Midwest,SD,Computing,M,70+,1
2020-12,Midwest,SD,Entertainment,F,20s,1
2020-12,Midwest,SD,Entertainment,F,30s,2
2020-12,Midwest,SD,Entertainment,F,40s,3
2020-12,Midwest,SD,Entertainment,F,50s,1
2020-12,Midwest,SD,Entertainment,F,60s,1
2020-12,Midwest,SD,Entertainment,F,70+,1
2020-12,Midwest,SD,Entertainment,M,20s,5
2020-12,Midwest,SD,Entertainment,M,70+,1
2020-12,Midwest,SD,"Health & Sports",M,50s,7
2020-12,Midwest,SD,"Home & Living",F,10s,2
2020-12,Midwest,SD,"Home & Living",F,30s,1
2020-12,Midwest,SD,"Home & Living",M,20s,1
2020-12,Midwest,SD,"Home & Living",M,40s,2
2020-12,Midwest,SD,"Home & Living",M,50s,2
2020-12,Midwest,SD,"Home & Living",M,60s,3
2020-12,Midwest,SD,"Kids & Baby",M,40s,2
2020-12,Midwest,SD,"Men's Fashion",F,20s,1
2020-12,Midwest,SD,"Men's Fashion",F,30s,3
2020-12,Midwest,SD,"Men's Fashion",F,40s,1
2020-12,Midwest,SD,"Men's Fashion",F,50s,1
2020-12,Midwest,SD,"Men's Fashion",F,60s,6
2020-12,Midwest,SD,"Men's Fashion",F,70+,5
2020-12,Midwest,SD,"Men's Fashion",M,20s,4
2020-12,Midwest,SD,"Men's Fashion",M,30s,1
2020-12,Midwest,SD,"Men's Fashion",M,40s,9
2020-12,Midwest,SD,"Men's Fashion",M,50s,6
2020-12,Midwest,SD,"Men's Fashion",M,60s,1
2020-12,Midwest,SD,"Mobiles & Tablets",F,20s,3
2020-12,Midwest,SD,"Mobiles & Tablets",F,30s,4
2020-12,Midwest,SD,"Mobiles & Tablets",F,40s,3
2020-12,Midwest,SD,"Mobiles & Tablets",F,50s,9
2020-12,Midwest,SD,"Mobiles & Tablets",F,60s,6
2020-12,Midwest,SD,"Mobiles & Tablets",F,70+,1
2020-12,Midwest,SD,"Mobiles & Tablets",M,20s,2
2020-12,Midwest,SD,"Mobiles & Tablets",M,30s,14
2020-12,Midwest,SD,"Mobiles & Tablets",M,40s,1
2020-12,Midwest,SD,"Mobiles & Tablets",M,50s,2
2020-12,Midwest,SD,"Mobiles & Tablets",M,60s,3
2020-12,Midwest,SD,"Mobiles & Tablets",M,70+,4
2020-12,Midwest,SD,Soghaat,M,40s,2
2020-12,Midwest,SD,Superstore,F,70+,1
2020-12,Midwest,SD,Superstore,M,30s,1
2020-12,Midwest,SD,"Women's Fashion",F,20s,1
2020-12,Midwest,SD,"Women's Fashion",F,60s,1
2020-12,Midwest,SD,"Women's Fashion",M,20s,2
2020-12,Midwest,SD,"Women's Fashion",M,70+,3
2020-12,Midwest,WI,Appliances,F,10s,2
2020-12,Midwest,WI,Appliances,F,20s,6
2020-12,Midwest,WI,Appliances,F,30s,9
2020-12,Midwest,WI,Appliances,F,40s,5
2020-12,Midwest,WI,Appliances,F,50s,18
2020-12,Midwest,WI,Appliances,F,60s,10
2020-12,Midwest,WI,Appliances,F,70+,3
2020-12,Midwest,WI,Appliances,M,10s,1
2020-12,Midwest,WI,Appliances,M,20s,16
2020-12,Midwest,WI,Appliances,M,30s,15
2020-12,Midwest,WI,Appliances,M,40s,2
2020-12,Midwest,WI,Appliances,M,50s,13
2020-12,Midwest,WI,Appliances,M,60s,8
2020-12,Midwest,WI,Appliances,M,70+,4
2020-12,Midwest,WI,"Beauty & Grooming",F,20s,1
2020-12,Midwest,WI,"Beauty & Grooming",F,30s,1
2020-12,Midwest,WI,"Beauty & Grooming",F,60s,1
2020-12,Midwest,WI,"Beauty & Grooming",F,70+,6
2020-12,Midwest,WI,"Beauty & Grooming",M,10s,1
2020-12,Midwest,WI,"Beauty & Grooming",M,20s,2
2020-12,Midwest,WI,"Beauty & Grooming",M,30s,7
2020-12,Midwest,WI,"Beauty & Grooming",M,50s,4
2020-12,Midwest,WI,"Beauty & Grooming",M,60s,1
2020-12,Midwest,WI,Computing,F,20s,2
2020-12,Midwest,WI,Computing,F,40s,4
2020-12,Midwest,WI,Computing,F,50s,1
2020-12,Midwest,WI,Computing,F,70+,3
2020-12,Midwest,WI,Computing,M,20s,1
2020-12,Midwest,WI,Computing,M,40s,1
2020-12,Midwest,WI,Computing,M,50s,3
2020-12,Midwest,WI,Computing,M,60s,5
2020-12,Midwest,WI,Entertainment,F,20s,2
2020-12,Midwest,WI,Entertainment,F,30s,2
2020-12,Midwest,WI,Entertainment,F,40s,10
2020-12,Midwest,WI,Entertainment,F,60s,1
2020-12,Midwest,WI,Entertainment,F,70+,7
2020-12,Midwest,WI,Entertainment,M,30s,8
2020-12,Midwest,WI,Entertainment,M,50s,2
2020-12,Midwest,WI,Entertainment,M,60s,6
2020-12,Midwest,WI,Entertainment,M,70+,2
2020-12,Midwest,WI,"Health & Sports",F,20s,2
2020-12,Midwest,WI,"Health & Sports",F,60s,1
2020-12,Midwest,WI,"Health & Sports",M,20s,1
2020-12,Midwest,WI,"Health & Sports",M,30s,2
2020-12,Midwest,WI,"Home & Living",F,20s,2
2020-12,Midwest,WI,"Home & Living",F,30s,1
2020-12,Midwest,WI,"Home & Living",F,50s,2
2020-12,Midwest,WI,"Home & Living",F,60s,4
2020-12,Midwest,WI,"Home & Living",F,70+,3
2020-12,Midwest,WI,"Home & Living",M,20s,1
2020-12,Midwest,WI,"Home & Living",M,30s,4
2020-12,Midwest,WI,"Home & Living",M,40s,3
2020-12,Midwest,WI,"Home & Living",M,50s,7
2020-12,Midwest,WI,"Home & Living",M,60s,4
2020-12,Midwest,WI,"Home & Living",M,70+,1
2020-12,Midwest,WI,"Kids & Baby",F,10s,1
2020-12,Midwest,WI,"Kids & Baby",F,50s,1
2020-12,Midwest,WI,"Kids & Baby",M,20s,2
2020-12,Midwest,WI,"Kids & Baby",M,50s,1
2020-12,Midwest,WI,"Men's Fashion",F,20s,2
2020-12,Midwest,WI,"Men's Fashion",F,30s,6
2020-12,Midwest,WI,"Men's Fashion",F,40s,2
2020-12,Midwest,WI,"Men's Fashion",F,50s,2
2020-12,Midwest,WI,"Men's Fashion",F,60s,4
2020-12,Midwest,WI,"Men's Fashion",F,70+,1
2020-12,Midwest,WI,"Men's Fashion",M,20s,7
2020-12,Midwest,WI,"Men's Fashion",M,30s,4
2020-12,Midwest,WI,"Men's Fashion",M,40s,12
2020-12,Midwest,WI,"Men's Fashion",M,50s,6
2020-12,Midwest,WI,"Men's Fashion",M,70+,1
2020-12,Midwest,WI,"Mobiles & Tablets",F,10s,2
2020-12,Midwest,WI,"Mobiles & Tablets",F,20s,8
2020-12,Midwest,WI,"Mobiles & Tablets",F,30s,13
2020-12,Midwest,WI,"Mobiles & Tablets",F,40s,6
2020-12,Midwest,WI,"Mobiles & Tablets",F,50s,14
2020-12,Midwest,WI,"Mobiles & Tablets",F,60s,3
2020-12,Midwest,WI,"Mobiles & Tablets",F,70+,6
2020-12,Midwest,WI,"Mobiles & Tablets",M,10s,5
2020-12,Midwest,WI,"Mobiles & Tablets",M,20s,3
2020-12,Midwest,WI,"Mobiles & Tablets",M,30s,21
2020-12,Midwest,WI,"Mobiles & Tablets",M,40s,9
2020-12,Midwest,WI,"Mobiles & Tablets",M,50s,20
2020-12,Midwest,WI,"Mobiles & Tablets",M,60s,6
2020-12,Midwest,WI,"Mobiles & Tablets",M,70+,15
2020-12,Midwest,WI,Others,M,50s,6
2020-12,Midwest,WI,Soghaat,F,50s,1
2020-12,Midwest,WI,Soghaat,F,60s,5
2020-12,Midwest,WI,Soghaat,M,50s,2
2020-12,Midwest,WI,Superstore,F,30s,1
2020-12,Midwest,WI,Superstore,F,60s,1
2020-12,Midwest,WI,Superstore,F,70+,2
2020-12,Midwest,WI,Superstore,M,30s,7
2020-12,Midwest,WI,Superstore,M,50s,1
2020-12,Midwest,WI,"Women's Fashion",F,10s,2
2020-12,Midwest,WI,"Women's Fashion",F,20s,6
2020-12,Midwest,WI,"Women's Fashion",F,40s,1
2020-12,Midwest,WI,"Women's Fashion",F,50s,3
2020-12,Midwest,WI,"Women's Fashion",F,60s,1
2020-12,Midwest,WI,"Women's Fashion",M,20s,3
2020-12,Midwest,WI,"Women's Fashion",M,30s,1
2020-12,Midwest,WI,"Women's Fashion",M,40s,5
2020-12,Midwest,WI,"Women's Fashion",M,50s,4
2020-12,Midwest,WI,"Women's Fashion",M,60s,1
2020-12,Northeast,CT,Appliances,F,10s,1
2020-12,Northeast,CT,Appliances,F,20s,9
2020-12,Northeast,CT,Appliances,F,30s,8
2020-12,Northeast,CT,Appliances,F,40s,1
2020-12,Northeast,CT,Appliances,F,50s,4
2020-12,Northeast,CT,Appliances,F,60s,6
2020-12,Northeast,CT,Appliances,F,70+,1
2020-12,Northeast,CT,Appliances,M,20s,4
2020-12,Northeast,CT,Appliances,M,30s,7
2020-12,Northeast,CT,Appliances,M,40s,5
2020-12,Northeast,CT,Appliances,M,50s,1
2020-12,Northeast,CT,Appliances,M,60s,5
2020-12,Northeast,CT,"Beauty & Grooming",F,20s,1
2020-12,Northeast,CT,"Beauty & Grooming",F,30s,1
2020-12,Northeast,CT,"Beauty & Grooming",F,40s,2
2020-12,Northeast,CT,"Beauty & Grooming",F,50s,3
2020-12,Northeast,CT,"Beauty & Grooming",F,60s,4
2020-12,Northeast,CT,"Beauty & Grooming",M,10s,1
2020-12,Northeast,CT,"Beauty & Grooming",M,20s,1
2020-12,Northeast,CT,"Beauty & Grooming",M,30s,1
2020-12,Northeast,CT,"Beauty & Grooming",M,60s,1
2020-12,Northeast,CT,Computing,F,20s,3
2020-12,Northeast,CT,Computing,F,40s,1
2020-12,Northeast,CT,Computing,F,50s,4
2020-12,Northeast,CT,Computing,M,30s,3
2020-12,Northeast,CT,Computing,M,40s,4
2020-12,Northeast,CT,Computing,M,70+,3
2020-12,Northeast,CT,Entertainment,F,20s,3
2020-12,Northeast,CT,Entertainment,F,30s,3
2020-12,Northeast,CT,Entertainment,F,40s,1
2020-12,Northeast,CT,Entertainment,F,50s,1
2020-12,Northeast,CT,Entertainment,F,60s,1
2020-12,Northeast,CT,Entertainment,F,70+,1
2020-12,Northeast,CT,Entertainment,M,20s,4
2020-12,Northeast,CT,Entertainment,M,30s,1
2020-12,Northeast,CT,Entertainment,M,50s,3
2020-12,Northeast,CT,Entertainment,M,60s,2
2020-12,Northeast,CT,"Health & Sports",F,40s,1
2020-12,Northeast,CT,"Health & Sports",F,60s,1
2020-12,Northeast,CT,"Health & Sports",M,30s,4
2020-12,Northeast,CT,"Health & Sports",M,50s,2
2020-12,Northeast,CT,"Home & Living",F,20s,3
2020-12,Northeast,CT,"Home & Living",F,30s,3
2020-12,Northeast,CT,"Home & Living",F,60s,4
2020-12,Northeast,CT,"Home & Living",M,20s,2
2020-12,Northeast,CT,"Home & Living",M,50s,1
2020-12,Northeast,CT,"Home & Living",M,60s,2
2020-12,Northeast,CT,"Kids & Baby",F,30s,1
2020-12,Northeast,CT,"Kids & Baby",F,50s,2
2020-12,Northeast,CT,"Kids & Baby",M,30s,3
2020-12,Northeast,CT,"Men's Fashion",F,10s,1
2020-12,Northeast,CT,"Men's Fashion",F,20s,3
2020-12,Northeast,CT,"Men's Fashion",F,30s,4
2020-12,Northeast,CT,"Men's Fashion",F,50s,6
2020-12,Northeast,CT,"Men's Fashion",F,60s,5
2020-12,Northeast,CT,"Men's Fashion",F,70+,3
2020-12,Northeast,CT,"Men's Fashion",M,10s,1
2020-12,Northeast,CT,"Men's Fashion",M,20s,8
2020-12,Northeast,CT,"Men's Fashion",M,30s,1
2020-12,Northeast,CT,"Men's Fashion",M,40s,2
2020-12,Northeast,CT,"Men's Fashion",M,60s,2
2020-12,Northeast,CT,"Men's Fashion",M,70+,1
2020-12,Northeast,CT,"Mobiles & Tablets",F,10s,1
2020-12,Northeast,CT,"Mobiles & Tablets",F,20s,17
2020-12,Northeast,CT,"Mobiles & Tablets",F,30s,7
2020-12,Northeast,CT,"Mobiles & Tablets",F,40s,1
2020-12,Northeast,CT,"Mobiles & Tablets",F,50s,5
2020-12,Northeast,CT,"Mobiles & Tablets",F,60s,3
2020-12,Northeast,CT,"Mobiles & Tablets",F,70+,2
2020-12,Northeast,CT,"Mobiles & Tablets",M,20s,8
2020-12,Northeast,CT,"Mobiles & Tablets",M,30s,3
2020-12,Northeast,CT,"Mobiles & Tablets",M,40s,1
2020-12,Northeast,CT,"Mobiles & Tablets",M,50s,3
2020-12,Northeast,CT,"Mobiles & Tablets",M,70+,7
2020-12,Northeast,CT,Others,M,40s,15
2020-12,Northeast,CT,Soghaat,F,30s,1
2020-12,Northeast,CT,Soghaat,M,10s,1
2020-12,Northeast,CT,Soghaat,M,20s,2
2020-12,Northeast,CT,Superstore,F,50s,2
2020-12,Northeast,CT,"Women's Fashion",F,10s,1
2020-12,Northeast,CT,"Women's Fashion",F,30s,2
2020-12,Northeast,CT,"Women's Fashion",F,40s,3
2020-12,Northeast,CT,"Women's Fashion",F,50s,3
2020-12,Northeast,CT,"Women's Fashion",F,70+,6
2020-12,Northeast,CT,"Women's Fashion",M,10s,1
2020-12,Northeast,CT,"Women's Fashion",M,20s,1
2020-12,Northeast,CT,"Women's Fashion",M,30s,1
2020-12,Northeast,CT,"Women's Fashion",M,50s,1
2020-12,Northeast,MA,Appliances,F,10s,1
2020-12,Northeast,MA,Appliances,F,20s,8
2020-12,Northeast,MA,Appliances,F,30s,10
2020-12,Northeast,MA,Appliances,F,40s,4
2020-12,Northeast,MA,Appliances,F,50s,5
2020-12,Northeast,MA,Appliances,F,60s,12
2020-12,Northeast,MA,Appliances,F,70+,7
2020-12,Northeast,MA,Appliances,M,10s,3
2020-12,Northeast,MA,Appliances,M,20s,9
2020-12,Northeast,MA,Appliances,M,30s,9
2020-12,Northeast,MA,Appliances,M,40s,11
2020-12,Northeast,MA,Appliances,M,50s,5
2020-12,Northeast,MA,Appliances,M,60s,5
2020-12,Northeast,MA,Appliances,M,70+,6
2020-12,Northeast,MA,"Beauty & Grooming",F,20s,2
2020-12,Northeast,MA,"Beauty & Grooming",F,30s,6
2020-12,Northeast,MA,"Beauty & Grooming",F,70+,1
2020-12,Northeast,MA,"Beauty & Grooming",M,40s,2
2020-12,Northeast,MA,"Beauty & Grooming",M,50s,2
2020-12,Northeast,MA,"Beauty & Grooming",M,60s,4
2020-12,Northeast,MA,"Beauty & Grooming",M,70+,1
2020-12,Northeast,MA,Computing,F,10s,3
2020-12,Northeast,MA,Computing,F,20s,2
2020-12,Northeast,MA,Computing,F,40s,1
2020-12,Northeast,MA,Computing,F,50s,1
2020-12,Northeast,MA,Computing,F,60s,3
2020-12,Northeast,MA,Computing,M,20s,1
2020-12,Northeast,MA,Computing,M,40s,2
2020-12,Northeast,MA,Computing,M,50s,2
2020-12,Northeast,MA,Computing,M,60s,2
2020-12,Northeast,MA,Computing,M,70+,1
2020-12,Northeast,MA,Entertainment,F,10s,5
2020-12,Northeast,MA,Entertainment,F,20s,2
2020-12,Northeast,MA,Entertainment,F,30s,10
2020-12,Northeast,MA,Entertainment,F,40s,2
2020-12,Northeast,MA,Entertainment,F,50s,2
2020-12,Northeast,MA,Entertainment,F,60s,9
2020-12,Northeast,MA,Entertainment,F,70+,1
2020-12,Northeast,MA,Entertainment,M,20s,7
2020-12,Northeast,MA,Entertainment,M,30s,5
2020-12,Northeast,MA,Entertainment,M,40s,4
2020-12,Northeast,MA,Entertainment,M,50s,6
2020-12,Northeast,MA,Entertainment,M,60s,2
2020-12,Northeast,MA,"Health & Sports",F,30s,1
2020-12,Northeast,MA,"Home & Living",F,30s,4
2020-12,Northeast,MA,"Home & Living",F,50s,2
2020-12,Northeast,MA,"Home & Living",F,60s,7
2020-12,Northeast,MA,"Home & Living",M,30s,1
2020-12,Northeast,MA,"Home & Living",M,40s,5
2020-12,Northeast,MA,"Home & Living",M,50s,1
2020-12,Northeast,MA,"Home & Living",M,60s,1
2020-12,Northeast,MA,"Home & Living",M,70+,12
2020-12,Northeast,MA,"Kids & Baby",F,30s,1
2020-12,Northeast,MA,"Kids & Baby",M,40s,1
2020-12,Northeast,MA,"Men's Fashion",F,20s,5
2020-12,Northeast,MA,"Men's Fashion",F,30s,5
2020-12,Northeast,MA,"Men's Fashion",F,40s,3
2020-12,Northeast,MA,"Men's Fashion",F,60s,9
2020-12,Northeast,MA,"Men's Fashion",F,70+,2
2020-12,Northeast,MA,"Men's Fashion",M,20s,2
2020-12,Northeast,MA,"Men's Fashion",M,30s,2
2020-12,Northeast,MA,"Men's Fashion",M,40s,13
2020-12,Northeast,MA,"Men's Fashion",M,50s,2
2020-12,Northeast,MA,"Men's Fashion",M,60s,4
2020-12,Northeast,MA,"Mobiles & Tablets",F,10s,1
2020-12,Northeast,MA,"Mobiles & Tablets",F,20s,30
2020-12,Northeast,MA,"Mobiles & Tablets",F,30s,13
2020-12,Northeast,MA,"Mobiles & Tablets",F,40s,18
2020-12,Northeast,MA,"Mobiles & Tablets",F,50s,26
2020-12,Northeast,MA,"Mobiles & Tablets",F,60s,7
2020-12,Northeast,MA,"Mobiles & Tablets",F,70+,3
2020-12,Northeast,MA,"Mobiles & Tablets",M,20s,22
2020-12,Northeast,MA,"Mobiles & Tablets",M,30s,9
2020-12,Northeast,MA,"Mobiles & Tablets",M,40s,8
2020-12,Northeast,MA,"Mobiles & Tablets",M,50s,11
2020-12,Northeast,MA,"Mobiles & Tablets",M,60s,12
2020-12,Northeast,MA,"Mobiles & Tablets",M,70+,6
2020-12,Northeast,MA,Soghaat,M,30s,3
2020-12,Northeast,MA,Soghaat,M,40s,1
2020-12,Northeast,MA,Superstore,F,60s,2
2020-12,Northeast,MA,Superstore,M,30s,4
2020-12,Northeast,MA,"Women's Fashion",F,40s,1
2020-12,Northeast,MA,"Women's Fashion",F,50s,1
2020-12,Northeast,MA,"Women's Fashion",F,60s,2
2020-12,Northeast,MA,"Women's Fashion",M,10s,2
2020-12,Northeast,MA,"Women's Fashion",M,40s,1
2020-12,Northeast,MA,"Women's Fashion",M,50s,1
2020-12,Northeast,MA,"Women's Fashion",M,60s,1
2020-12,Northeast,MA,"Women's Fashion",M,70+,1
2020-12,Northeast,ME,Appliances,F,20s,2
2020-12,Northeast,ME,Appliances,F,30s,3
2020-12,Northeast,ME,Appliances,F,40s,8
2020-12,Northeast,ME,Appliances,F,50s,4
2020-12,Northeast,ME,Appliances,F,60s,4
2020-12,Northeast,ME,Appliances,F,70+,5
2020-12,Northeast,ME,Appliances,M,20s,14
2020-12,Northeast,ME,Appliances,M,40s,2
2020-12,Northeast,ME,Appliances,M,50s,1
2020-12,Northeast,ME,Appliances,M,60s,3
2020-12,Northeast,ME,Appliances,M,70+,1
2020-12,Northeast,ME,"Beauty & Grooming",F,10s,1
2020-12,Northeast,ME,"Beauty & Grooming",F,20s,3
2020-12,Northeast,ME,"Beauty & Grooming",F,60s,1
2020-12,Northeast,ME,"Beauty & Grooming",M,20s,1
2020-12,Northeast,ME,"Beauty & Grooming",M,30s,1
2020-12,Northeast,ME,"Beauty & Grooming",M,40s,1
2020-12,Northeast,ME,"Beauty & Grooming",M,50s,1
2020-12,Northeast,ME,"Beauty & Grooming",M,60s,3
2020-12,Northeast,ME,Computing,F,60s,1
2020-12,Northeast,ME,Computing,M,20s,4
2020-12,Northeast,ME,Computing,M,30s,4
2020-12,Northeast,ME,Computing,M,40s,1
2020-12,Northeast,ME,Computing,M,50s,1
2020-12,Northeast,ME,Computing,M,60s,2
2020-12,Northeast,ME,Entertainment,F,10s,1
2020-12,Northeast,ME,Entertainment,F,30s,7
2020-12,Northeast,ME,Entertainment,F,40s,2
2020-12,Northeast,ME,Entertainment,F,50s,1
2020-12,Northeast,ME,Entertainment,F,60s,5
2020-12,Northeast,ME,Entertainment,M,20s,1
2020-12,Northeast,ME,Entertainment,M,30s,3
2020-12,Northeast,ME,Entertainment,M,40s,3
2020-12,Northeast,ME,Entertainment,M,50s,6
2020-12,Northeast,ME,Entertainment,M,60s,2
2020-12,Northeast,ME,Entertainment,M,70+,1
2020-12,Northeast,ME,"Health & Sports",F,50s,1
2020-12,Northeast,ME,"Health & Sports",M,20s,1
2020-12,Northeast,ME,"Home & Living",F,20s,2
2020-12,Northeast,ME,"Home & Living",F,30s,2
2020-12,Northeast,ME,"Home & Living",F,40s,1
2020-12,Northeast,ME,"Home & Living",F,70+,1
2020-12,Northeast,ME,"Home & Living",M,20s,1
2020-12,Northeast,ME,"Home & Living",M,30s,1
2020-12,Northeast,ME,"Home & Living",M,40s,5
2020-12,Northeast,ME,"Kids & Baby",F,10s,1
2020-12,Northeast,ME,"Kids & Baby",F,30s,1
2020-12,Northeast,ME,"Kids & Baby",F,60s,2
2020-12,Northeast,ME,"Kids & Baby",M,20s,1
2020-12,Northeast,ME,"Kids & Baby",M,30s,1
2020-12,Northeast,ME,"Men's Fashion",F,20s,5
2020-12,Northeast,ME,"Men's Fashion",F,30s,3
2020-12,Northeast,ME,"Men's Fashion",F,40s,2
2020-12,Northeast,ME,"Men's Fashion",F,50s,6
2020-12,Northeast,ME,"Men's Fashion",F,60s,6
2020-12,Northeast,ME,"Men's Fashion",M,20s,5
2020-12,Northeast,ME,"Men's Fashion",M,30s,1
2020-12,Northeast,ME,"Men's Fashion",M,40s,2
2020-12,Northeast,ME,"Men's Fashion",M,50s,1
2020-12,Northeast,ME,"Men's Fashion",M,60s,4
2020-12,Northeast,ME,"Mobiles & Tablets",F,10s,2
2020-12,Northeast,ME,"Mobiles & Tablets",F,20s,8
2020-12,Northeast,ME,"Mobiles & Tablets",F,30s,11
