stockCode,ym,avg_order_cnt,ATV
21794,2011-01,1.0000,36
21794,2011-02,1.0000,13.43
21794,2011-03,1.0000,13.43
21794,2011-04,1.0000,18.612000000000002
21794,2011-05,1.0714,27.884
21801,2010-12,3.6667,6.791515151515152
21801,2011-01,30.0000,3.0786666666666673
21801,2011-02,8.0000,1.365
21801,2011-04,3.0000,2.2399999999999998
21801,2011-05,2.0000,1.26
21802,2010-12,2.9167,6.888285714285715
21802,2011-01,29.0000,2.6603448275862065
21802,2011-02,5.0000,1.092
21802,2011-03,1.0000,0.84
21802,2011-04,4.0000,1.89
21802,2011-05,4.0000,14.235
21803,2010-12,3.3636,6.885135135135135
21803,2011-01,28.0000,2.8117857142857146
21803,2011-02,5.0000,0.8400000000000001
21803,2011-04,3.0000,2.24
21803,2011-05,2.0000,1.26
21804,2010-12,1.4000,10.782857142857143
21805,2011-01,1.0000,0
21806,2011-04,1.0000,0
21807,2010-12,1.2308,6.566250000000001
21808,2010-12,1.0000,31.25
21808,2011-02,1.0000,3.75
21809,2010-12,1.8889,12.214705882352941
21809,2011-01,1.5000,1.67
21810,2010-12,2.3750,9.288947368421052
21810,2011-01,1.5000,3.3366666666666664
21810,2011-05,1.0000,8.73
21811,2010-12,1.4667,12.960909090909091
21811,2011-01,2.0000,6.828333333333333
21811,2011-02,2.3333,10.685714285714285
21811,2011-03,3.5000,2.4657142857142857
21811,2011-04,2.5000,8.532
21811,2011-05,2.0000,5.751250000000001
21812,2010-12,1.8333,23.59636363636363
21812,2011-01,1.0000,22.275000000000002
21812,2011-02,1.6667,12.906
21812,2011-03,1.0000,13.627500000000001
21812,2011-04,2.0000,11.182500000000001
21812,2011-05,1.0000,9.96
21813,2010-12,2.1111,15.570000000000002
21813,2011-02,1.0000,9.96
21813,2011-05,1.0000,54.47
21814,2010-12,1.2000,7.746666666666666
21814,2011-01,1.0000,2.92
21814,2011-04,1.0000,8.7
21815,2010-12,2.0000,11.109166666666667
21815,2011-01,1.5000,12.753333333333332
21815,2011-02,1.0000,2.92
21815,2011-03,1.0000,0
21815,2011-04,1.0000,2.9
21816,2010-12,1.0000,2.9
21817,2010-12,1.1000,7.028181818181817
21818,2010-12,1.1111,11.594499999999996
21818,2011-01,1.0000,1.63
21818,2011-02,1.2000,8.76
21818,2011-03,1.5000,1.9366666666666665
21818,2011-04,1.0000,16.115
21818,2011-05,1.0000,5.914999999999999
21819,2010-12,1.2000,7.636666666666666
21819,2011-01,1.0000,1.66
21820,2010-12,1.4545,14.825625000000002
21820,2011-01,1.5000,12.526666666666666
21820,2011-02,1.0000,16.865000000000002
21820,2011-03,6.0000,8.703333333333333
21820,2011-04,3.0000,7.46
21821,2010-12,3.4000,9.164117647058827
21821,2011-01,1.0000,7.46
21822,2010-12,1.6000,13.76625
21823,2010-12,1.6667,6.218666666666667
21823,2011-01,1.0000,2.98
21823,2011-02,1.0000,4.35
21823,2011-03,1.0000,2.9
21823,2011-05,1.0000,17.4
21824,2010-12,1.7143,8.1425
21824,2011-01,1.0000,2.98
21825,2011-04,1.0000,0
21826,2010-12,3.6000,4.873333333333333
21826,2011-01,1.1429,8.75
21826,2011-02,1.0000,2.7016666666666667
21826,2011-03,1.0000,3.125
21827,2010-12,1.0000,3.125
21827,2011-03,1.0000,0.625
21828,2010-12,2.0000,2.9266666666666663
21828,2011-01,1.0000,5.625
21828,2011-02,1.0000,10.416666666666666
21828,2011-03,1.2500,9.25
21828,2011-04,1.0000,3.085
21828,2011-05,1.0000,8.125
21829,2010-12,2.4286,4.0594117647058825
21829,2011-01,1.1818,9.466153846153848
21829,2011-02,1.3333,5.95
21829,2011-03,1.1000,9.325909090909091
21829,2011-04,1.0000,15.593333333333334
21829,2011-05,1.2727,7.26
21830,2010-12,1.3571,10.856315789473687
21830,2011-01,1.0000,14.661818181818184
21830,2011-02,1.0000,9.052222222222222
21830,2011-03,1.0000,9.144444444444444
21830,2011-04,1.2000,11.83
21830,2011-05,1.0000,10.08
21832,2010-12,2.8333,10.696764705882357
21832,2011-01,2.8333,7.272352941176472
21832,2011-02,1.2857,14.114444444444445
21832,2011-03,1.4000,7.893571428571428
21832,2011-04,1.0000,13.526
21832,2011-05,1.1250,7.879999999999999
21833,2010-12,2.0769,25.447037037037042
21833,2011-01,1.0000,7.88
21833,2011-02,1.0000,34.04833333333334
21833,2011-03,1.0000,25.810909090909092
21833,2011-04,1.0000,35.49
21833,2011-05,1.2000,28.151666666666667
21836,2010-12,1.5000,6.330000000000001
21836,2011-01,1.0000,3.75
21839,2011-03,1.0000,5.45
21841,2011-01,1.0000,0
21841,2011-03,1.0000,2.125
21843,2010-12,1.0727,36.30508474576273
21843,2011-01,1.2353,27.626666666666676
21843,2011-02,1.3438,31.42395348837209
21843,2011-03,1.3913,28.96406250000001
21843,2011-04,1.1667,25.578333333333333
21843,2011-05,1.1667,27.97591836734694
21844,2010-12,1.3571,33.7721052631579
21844,2011-01,1.1765,16.9415
21844,2011-02,1.0833,30.679999999999993
21844,2011-03,1.0667,25.835624999999997
21844,2011-04,1.0000,30.54166666666666
21844,2011-05,1.0667,21.735625000000002
21845,2010-12,1.0000,20.650000000000002
21845,2011-01,1.0000,36.225
21845,2011-02,1.0000,17.700000000000003
21845,2011-03,1.0000,17.700000000000003
21845,2011-04,1.1429,22.910000000000004
21845,2011-05,1.0000,20.10111111111111
21846,2010-12,3.8000,18.062105263157893
21846,2011-01,29.0000,13.157931034482754
21846,2011-02,2.0000,5.5725
21846,2011-03,2.5000,6.273999999999999
21846,2011-04,2.0000,4.13
21847,2010-12,3.0000,5.316666666666666
21847,2011-01,18.0000,4.837777777777777
21847,2011-02,1.0000,4.13
21847,2011-03,1.0000,14.850000000000001
21847,2011-04,1.0000,4.13
21849,2010-12,2.0000,14.610999999999999
21849,2011-01,19.0000,6.138421052631578
21849,2011-02,2.5000,6.109999999999999
21849,2011-03,1.0000,9.49
21849,2011-04,2.0000,6.195
21849,2011-05,1.0000,4.95
21850,2010-12,2.2500,7.592222222222222
21850,2011-01,8.0000,6.5200000000000005
21850,2011-02,3.0000,4.13
21850,2011-03,1.0000,9.49
21851,2010-12,3.7500,7.361999999999999
21851,2011-01,11.0000,8.15
21851,2011-02,3.0000,4.13
21851,2011-03,3.0000,5.916666666666667
21851,2011-04,1.5000,4.403333333333333
21851,2011-05,1.0000,4.13
21854,2011-05,1.0000,0
21864,2010-12,1.8182,28.085500000000003
21864,2011-01,2.1250,9.056470588235292
21864,2011-02,1.6667,15.325999999999997
21864,2011-03,1.5000,8.715000000000002
21864,2011-04,1.3750,7.387272727272727
21864,2011-05,1.3333,9.146999999999998
21865,2010-12,1.6364,4.554999999999999
21865,2011-01,1.0000,4.9
21865,2011-02,1.0000,10.838333333333333
21865,2011-03,1.2500,9.212000000000002
21865,2011-04,1.1667,6.818571428571429
21865,2011-05,1.0909,7.863333333333333
21866,2010-12,1.6667,9.155000000000001
21866,2011-01,1.8571,5.848461538461537
21866,2011-02,1.5556,12.374285714285715
21866,2011-03,1.8000,10.891666666666667
21866,2011-04,1.5000,5.646666666666666
21866,2011-05,2.1818,4.9366666666666665
21867,2010-12,1.1333,3.1635294117647055
21867,2011-01,1.0000,3.75
21867,2011-02,1.1429,6.71375
21867,2011-03,1.3333,6.68875
21867,2011-04,1.2500,4.627000000000001
21867,2011-05,1.1429,2.8025
21868,2010-12,1.7500,10.046428571428574
21868,2011-01,1.2917,10.110645161290325
21868,2011-02,1.0909,15.937916666666666
21868,2011-03,1.1154,11.851379310344827
21868,2011-04,1.3333,10.03535714285714
21868,2011-05,1.1563,9.70135135135135
21870,2010-12,1.5862,13.321956521739132
21870,2011-01,1.2000,7.623333333333333
21870,2011-02,1.0000,8.796470588235294
21870,2011-03,1.0455,9.871304347826086
21870,2011-04,1.0000,14.871304347826085
21870,2011-05,1.0500,13.50619047619048
21871,2010-12,2.0870,9.547500000000005
21871,2011-01,1.3000,10.076153846153847
21871,2011-02,1.3125,16.710000000000004
21871,2011-03,1.6923,10.104999999999999
21871,2011-04,1.4167,12.05205882352941
21871,2011-05,1.1364,15.6004
21872,2010-12,1.3000,6.292307692307692
21872,2011-01,1.0000,3.1585714285714284
21872,2011-02,1.1250,6.147777777777778
21872,2011-03,1.0000,6.513333333333333
21872,2011-04,1.1250,12.222222222222221
21872,2011-05,1.0000,8.421111111111111
21873,2010-12,1.3333,12.607500000000002
21873,2011-01,2.0000,7.698888888888888
21873,2011-02,1.1250,13.655555555555557
21873,2011-03,1.0000,19.672000000000004
21873,2011-04,1.1667,6.071428571428571
21873,2011-05,1.0000,7.631666666666667
21874,2010-12,2.9375,7.992553191489366
21874,2011-01,1.2000,7.562222222222222
21874,2011-02,1.1429,7.41375
21874,2011-03,1.5294,7.371153846153846
21874,2011-04,1.0556,10.543684210526315
21874,2011-05,1.0500,9.479999999999999
21875,2010-12,1.6154,6.841904761904764
21875,2011-01,1.2222,14.426363636363636
21875,2011-02,1.0000,13.55909090909091
21875,2011-03,1.1000,11.393636363636363
21875,2011-04,1.1818,5.41
21875,2011-05,1.0000,8.408
21876,2010-12,2.2273,10.036530612244901
21876,2011-01,1.8750,9.90966666666667
21876,2011-02,1.2667,9.819473684210527
21876,2011-03,1.2308,48.829375
21876,2011-04,1.4000,17.300952380952385
21876,2011-05,1.2500,8.737
21877,2010-12,1.2414,8.1425
21877,2011-01,1.1364,11.6608
21877,2011-02,1.1250,15.738888888888889
21877,2011-03,1.1538,15.599
21877,2011-04,1.1364,8.5632
21877,2011-05,1.0455,16.725217391304348
21878,2010-12,2.0000,1.6733333333333331
21878,2011-01,3.0000,3.9866666666666664
21878,2011-02,1.1333,16.24941176470588
21878,2011-03,1.1600,11.912413793103442
21878,2011-04,1.2188,8.828974358974355
21878,2011-05,1.5000,12.36083333333333
21879,2010-12,1.1333,5.578823529411765
21879,2011-01,2.4211,3.7519565217391317
21879,2011-02,1.0000,5.53
21879,2011-03,1.0000,2.6
21879,2011-04,1.0000,7.800000000000001
21879,2011-05,1.5000,1.3033333333333332
21880,2010-12,1.1429,5.34625
21880,2011-01,1.8500,4.0818918918918925
21880,2011-02,2.5000,6.87
21880,2011-03,3.2000,3.0143750000000002
21880,2011-04,2.1667,3.3661538461538467
21880,2011-05,3.5000,2.150714285714286
21881,2010-12,1.0000,7.6400000000000015
21881,2011-01,2.7500,3.241818181818182
21881,2011-02,1.0000,1.63
21881,2011-03,1.0000,7.800000000000001
21881,2011-04,1.0000,4.47
21881,2011-05,1.0000,21.05666666666667
21882,2010-12,1.1250,7.293333333333333
21882,2011-01,2.9000,2.697241379310346
21882,2011-03,1.0000,5.2
21882,2011-04,1.0000,1.79
21882,2011-05,3.0000,3.26
21883,2010-12,1.2857,6.211666666666668
21883,2011-01,2.1818,4.948333333333335
21883,2011-02,1.0000,4.715
21883,2011-03,1.0000,7.800000000000001
21883,2011-04,1.0000,7.521428571428572
21883,2011-05,1.2500,3.9019999999999997
21884,2010-12,1.4000,5.425714285714286
21884,2011-01,3.1818,2.782857142857144
21884,2011-02,1.0000,4.715
21884,2011-03,2.0000,3.58
21884,2011-04,1.2500,4.162
21884,2011-05,2.0000,11.778333333333334
21888,2010-12,2.0870,12.922500000000001
21888,2011-01,1.2222,7.859090909090909
21888,2011-02,1.7500,13.375714285714283
21888,2011-03,1.2778,18.01304347826087
21888,2011-04,1.3846,17.276111111111113
21888,2011-05,1.2609,29.237241379310355
21889,2010-12,1.8056,12.353076923076921
21889,2011-01,1.1875,16.639999999999997
21889,2011-02,1.4706,5.67
21889,2011-03,1.0833,22.716538461538455
21889,2011-04,1.2381,10.687692307692307
21889,2011-05,1.3158,22.2084
21890,2010-12,1.8095,7.534736842105262
21890,2011-01,1.2222,10.69727272727273
21890,2011-02,1.1000,18.692727272727275
21890,2011-03,1.0000,12.523750000000001
21890,2011-04,1.0000,24.629
21890,2011-05,1.2222,13.725000000000001
21891,2010-12,1.7273,7.2476315789473675
21891,2011-01,1.0667,19.96125
21891,2011-02,1.4375,9.933478260869563
21891,2011-03,1.0800,33.579629629629636
21891,2011-04,1.1667,29.136071428571416
21891,2011-05,1.2500,31.218285714285702
21892,2010-12,1.6667,7.435999999999998
21892,2011-01,1.9091,6.7457142857142856
21892,2011-02,1.1818,10.753846153846153
21892,2011-03,1.0000,11.495999999999999
21892,2011-04,1.3750,11.627727272727272
21892,2011-05,1.2105,19.39782608695652
21894,2010-12,3.0000,3.8800000000000003
21894,2011-01,1.2857,8.185555555555556
21894,2011-02,1.0000,7.857142857142857
21894,2011-03,1.4286,11.19
21894,2011-04,1.0000,14.375
21894,2011-05,1.5000,17.653333333333332
21895,2010-12,1.5000,4.24
21896,2010-12,3.0000,6.048888888888889
21896,2011-01,1.1000,7.814545454545455
21896,2011-02,1.0000,8.166666666666666
21896,2011-03,1.0667,72.78874999999998
21896,2011-04,1.0000,43.419166666666676
21896,2011-05,1.0588,9.679444444444444
21897,2011-01,2.0000,8.685
21897,2011-03,1.0000,1097.82
21897,2011-04,1.0000,76.5
21898,2011-02,4.0000,9.655
21898,2011-03,3.0000,70.82611111111113
21898,2011-04,1.0000,94.5
21899,2010-12,1.9000,4.503684210526314
21899,2011-01,1.0833,8.325384615384616
21899,2011-02,1.2000,6.635833333333333
21899,2011-03,1.1111,7.085500000000001
21899,2011-04,1.2632,6.111666666666667
21899,2011-05,1.1250,27.198333333333338
21900,2010-12,1.4615,5.442631578947368
21900,2011-01,1.3750,6.652272727272727
21900,2011-02,1.3000,7.626153846153846
21900,2011-03,1.5333,4.749130434782607
21900,2011-04,1.3810,6.481724137931035
21900,2011-05,1.2308,18.072187500000002
21901,2010-12,1.9091,4.446190476190475
21901,2011-01,1.0833,4.603076923076923
21901,2011-02,1.2000,6.745
21901,2011-03,1.1579,4.668636363636364
21901,2011-04,1.4706,6.1536
21901,2011-05,1.2500,5.123200000000001
21902,2010-12,1.7143,5.163333333333334
21902,2011-01,1.0000,7.859999999999999
21902,2011-02,1.0000,7.9624999999999995
21902,2011-03,1.3077,4.57
21902,2011-04,1.1818,6.5576923076923075
21902,2011-05,1.2857,21.33111111111111
21903,2010-12,2.4545,9.673703703703707
21903,2011-01,1.0000,8.652142857142858
21903,2011-02,1.0000,18.258888888888887
21903,2011-03,1.1111,15.877999999999997
21903,2011-04,1.0000,9.800000000000002
21903,2011-05,1.0769,10.49
21904,2010-12,1.2000,3.85
21904,2011-01,1.0000,4.2
21904,2011-02,1.0000,2.1
21904,2011-03,1.0000,3.1500000000000004
21904,2011-04,1.0000,13.650000000000002
21904,2011-05,1.0000,4.200000000000001
21905,2010-12,1.0000,6.300000000000002
21905,2011-01,1.0000,4.2
21905,2011-02,1.4286,6.247000000000001
21905,2011-03,2.0000,3.5307142857142857
21905,2011-04,1.4000,4.164285714285714
21905,2011-05,1.2222,3.6900000000000004
21906,2010-12,2.7500,18.782727272727268
21906,2011-01,1.5000,69.1061111111111
21906,2011-02,1.3750,12.81
21906,2011-03,1.2500,24.246
21906,2011-04,1.7143,16.2075
21906,2011-05,1.1111,15.462
21907,2010-12,1.1875,10.975789473684209
21907,2011-01,1.1333,5.555294117647058
21907,2011-02,1.1600,10.826206896551723
21907,2011-03,1.1429,13.8546875
21907,2011-04,1.0968,12.880294117647058
21907,2011-05,1.0263,14.804102564102564
21908,2010-12,1.6400,15.48951219512195
21908,2011-01,1.3636,14.380333333333333
21908,2011-02,1.0690,15.430967741935483
21908,2011-03,1.2424,11.20170731707317
21908,2011-04,1.1250,21.258888888888894
21908,2011-05,1.1944,12.700232558139534
21910,2010-12,1.0000,1.6499999999999997
21910,2011-01,1.0000,3.3
21910,2011-02,1.0000,12.787499999999998
21910,2011-04,1.0000,0
21911,2010-12,1.5000,7.175
21911,2011-01,1.0000,5.891428571428571
21911,2011-02,1.0000,10.557999999999998
21911,2011-03,1.2500,3.9579999999999997
21911,2011-04,2.0000,1.645
21912,2010-12,2.0000,16.10416666666667
21912,2011-01,1.6429,9.619565217391306
21912,2011-02,1.4615,14.98315789473684
21912,2011-03,1.3043,13.975999999999999
21912,2011-04,1.3333,19.855
21912,2011-05,1.6667,13.586571428571427
21913,2010-12,2.0000,11.2125
21913,2011-01,4.5000,5.319999999999999
21913,2011-02,1.0000,8.4275
21913,2011-03,1.0000,12.495555555555555
21913,2011-04,1.3333,12.64625
21913,2011-05,1.1250,15.971666666666668
21914,2010-12,1.6471,14.627142857142854
21914,2011-01,1.0000,24.408
21914,2011-02,1.0625,12.27235294117647
21914,2011-03,1.1852,26.792187499999997
21914,2011-04,1.1333,17.051764705882352
21914,2011-05,1.0690,24.89741935483871
21915,2010-12,1.6923,39.07454545454545
21915,2011-01,1.1212,20.105135135135136
21915,2011-02,1.1111,26.54166666666667
21915,2011-03,1.0556,44.09815789473684
21915,2011-04,1.1613,39.863888888888894
21915,2011-05,1.1500,26.402391304347827
21916,2010-12,1.8571,2.843461538461538
21916,2011-01,1.5455,4.595882352941176
21916,2011-02,1.2778,6.8060869565217414
21916,2011-03,1.3478,14.002903225806447
21916,2011-04,1.1667,3.205714285714286
21916,2011-05,1.3636,8.119333333333337
21917,2010-12,1.5556,2.437857142857143
21917,2011-01,1.0769,13.045714285714292
21917,2011-02,1.5000,16.548888888888893
21917,2011-03,1.0667,7.480625
21917,2011-04,1.1000,7.252727272727271
21917,2011-05,1.3333,6.105
21918,2010-12,1.8500,3.5245945945945945
21918,2011-01,1.1429,10.760625000000001
21918,2011-02,1.7500,9.705
21918,2011-03,1.0000,18.359615384615378
21918,2011-04,1.1333,6.101176470588236
21918,2011-05,1.2759,8.212972972972972
21922,2010-12,1.7500,17.807142857142857
21922,2011-01,1.0000,15.9
21922,2011-02,1.0833,23.03923076923077
21922,2011-03,1.0000,28.961818181818185
21922,2011-04,1.1923,41.892903225806464
21922,2011-05,1.4857,42.15557692307693
21923,2011-04,1.0000,0
21925,2010-12,1.0000,15
21925,2011-01,1.0000,2.5
21925,2011-02,1.0000,11.875
21925,2011-03,1.0000,9.583333333333334
21925,2011-04,1.2857,7.916666666666667
21925,2011-05,1.8000,6.111111111111111
21926,2011-01,1.0000,6.666666666666667
21926,2011-02,1.0000,13.125
21926,2011-03,1.0000,9.166666666666666
21926,2011-04,1.0000,8.4375
21926,2011-05,2.5000,8
21927,2010-12,1.0000,30
21927,2011-01,1.0000,6.5625
21927,2011-02,1.0000,11.71875
21927,2011-03,1.0000,15
21927,2011-04,1.6667,7.25
21927,2011-05,2.6000,7.115384615384615
21928,2010-12,1.4828,31.76488372093024
21928,2011-01,1.6176,22.777090909090912
21928,2011-02,1.7857,27.855399999999996
21928,2011-03,1.6800,34.99571428571431
21928,2011-04,1.4889,19.486567164179103
21928,2011-05,1.8163,23.31022471910112
21929,2010-12,1.5556,26.752142857142854
21929,2011-01,1.7188,33.638181818181835
21929,2011-02,1.6563,28.37150943396227
21929,2011-03,1.3226,52.55414634146341
21929,2011-04,1.2955,19.49228070175438
21929,2011-05,1.3962,27.722702702702698
21930,2010-12,1.4000,25.22095238095239
21930,2011-01,2.0000,20.394347826086953
21930,2011-02,1.4231,22.786216216216218
21930,2011-03,1.2222,24.837045454545446
21930,2011-04,1.5600,9.59
21930,2011-05,1.7273,16.464210526315785
21931,2010-12,1.5000,22.948260869565235
21931,2011-01,1.6429,35.71681159420291
21931,2011-02,1.6444,27.787027027027044
21931,2011-03,1.6863,29.216162790697688
21931,2011-04,1.6078,17.40524390243902
21931,2011-05,1.9063,22.75147540983608
21932,2010-12,1.2000,6.885000000000001
21932,2011-01,1.2500,33.715999999999994
21932,2011-02,1.0000,9.815
21932,2011-03,1.0000,14.252222222222223
21932,2011-04,1.1034,9.998125
21932,2011-05,1.4423,16.841866666666668
21933,2010-12,1.2500,13.868
21933,2011-01,1.0000,37.747499999999995
21933,2011-02,1.0000,13.907142857142857
21933,2011-03,1.0000,10.325000000000001
21933,2011-04,1.1200,9.804285714285712
21933,2011-05,1.4630,18.532405063291154
21934,2010-12,4.7143,11.877272727272729
21934,2011-01,8.0000,9.111250000000002
21934,2011-02,2.6667,9.750833333333336
21934,2011-03,1.6667,12.6085
21934,2011-04,2.0000,11.623999999999999
21934,2011-05,2.3000,10.605652173913043
21935,2010-12,4.6000,13.830217391304346
21935,2011-01,4.0000,14.967272727272729
21935,2011-02,2.0833,6.9243999999999994
21935,2011-03,2.0833,11.0852
21935,2011-04,2.1111,9.944210526315791
21935,2011-05,2.7143,14.470263157894736
21936,2010-12,2.1667,8.406153846153845
21936,2011-01,1.7143,18.91625
21936,2011-02,1.0476,24.31954545454545
21936,2011-03,1.3529,22.53521739130434
21936,2011-04,1.3000,19.248846153846145
21936,2011-05,1.4595,30.984166666666642
21937,2010-12,1.5000,6.232222222222223
21937,2011-01,1.5714,26.849090909090908
21937,2011-02,1.0000,19.845714285714283
21937,2011-03,1.1667,22.72547619047619
21937,2011-04,1.1860,15.900196078431373
21937,2011-05,1.3333,20.954444444444444
21942,2010-12,6.5000,2.7888461538461518
21942,2011-01,2.0000,4.1625
21942,2011-02,4.0000,1.63
21942,2011-03,1.0000,5.914999999999999
21942,2011-04,1.0000,0.85
21942,2011-05,1.0000,5.5249999999999995
21943,2010-12,2.5000,1.668
21943,2011-01,2.5000,1.486
21943,2011-02,2.0000,1.63
21943,2011-03,1.0000,5.5249999999999995
21943,2011-04,2.0000,2.445
21943,2011-05,1.5000,9.92
21944,2010-12,3.6667,2.12
21944,2011-01,2.6667,5.251249999999999
21944,2011-02,1.0000,4.89
21944,2011-03,1.5000,1.3699999999999999
21944,2011-05,1.2000,5.784999999999999
21945,2010-12,7.3333,2.916818181818181
21945,2011-01,1.5000,7.886666666666666
21945,2011-02,1.0000,10.2
21945,2011-03,1.5000,1.913333333333333
21945,2011-04,1.0000,1.24
21945,2011-05,2.0000,2.928333333333333
21946,2010-12,1.0000,1.68
21946,2011-01,3.0000,1.63
21946,2011-03,1.0000,5.5249999999999995
21946,2011-05,1.0000,10.2
21947,2010-12,2.5000,8.768000000000002
21947,2011-01,1.8500,8.018108108108107
21947,2011-02,2.3750,12.060000000000002
21947,2011-03,1.2857,7.347777777777777
21947,2011-04,1.2500,7.984
21947,2011-05,2.5000,11.509
21948,2010-12,3.6000,5.156666666666668
21948,2011-01,9.0000,9.42472222222222
21948,2011-02,1.8000,4.5566666666666675
21948,2011-03,1.2000,13.535000000000002
21948,2011-04,1.6667,2.726
21948,2011-05,2.2000,4.285454545454545
21949,2010-12,3.1111,9.068571428571426
21949,2011-01,11.5000,6.000869565217392
21949,2011-02,1.4286,18.833000000000002
21949,2011-03,1.0000,6.384444444444444
