YM,city,state,order_status,order_cnt,customer_cnt,rev
2017-05,"novo lino",AL,delivered,1,1,79.9
2017-05,"novo oriente",CE,delivered,1,1,22.99
2017-05,"novo progresso",PA,delivered,1,1,1169.44
2017-05,ocaucu,SP,delivered,2,2,115.9
2017-05,"oeiras do para",PA,delivered,1,1,58.8
2017-05,oiapoque,AP,delivered,1,1,385
2017-05,olimpia,SP,delivered,1,1,158.9
2017-05,olinda,PE,delivered,1,1,89.9
2017-05,"oliveira dos brejinhos",BA,delivered,1,1,69
2017-05,orlandia,SP,delivered,5,3,954.7
2017-05,orleans,SC,delivered,1,1,207.06
2017-05,orobo,PE,delivered,1,1,99.9
2017-05,ortigueira,PR,delivered,2,2,195.7
2017-05,osasco,SP,canceled,1,1,0
2017-05,osasco,SP,delivered,34,28,2186.439999999999
2017-05,"oscar bressane",SP,delivered,1,1,139.9
2017-05,"ourilandia do norte",PA,delivered,1,1,124.9
2017-05,ourinhos,SP,delivered,7,4,810.64
2017-05,"ouro branco",MG,delivered,4,4,557.6999999999999
2017-05,"ouro preto",MG,delivered,4,3,301.9
2017-05,"ouro preto do oeste",RO,delivered,1,1,104
2017-05,"ouro verde de goias",GO,delivered,1,1,82.9
2017-05,"ouro verde de minas",MG,delivered,1,1,20.89
2017-05,"ouro verde do oeste",PR,delivered,1,1,14.9
2017-05,pacaja,PA,delivered,1,1,37.99
2017-05,palhoca,SC,delivered,3,2,167.7
2017-05,palmares,PE,unavailable,1,1,0
2017-05,"palmares do sul",RS,delivered,1,1,59.99
2017-05,palmas,PR,delivered,1,1,10.9
2017-05,palmas,TO,delivered,7,7,1037.99
2017-05,palmas,TO,shipped,1,1,50.9
2017-05,"palmeira das missoes",RS,delivered,5,4,520.15
2017-05,"palmeira dos indios",AL,delivered,1,1,329.9
2017-05,"palmeiras de goias",GO,delivered,1,1,109.9
2017-05,palotina,PR,delivered,2,2,41.89
2017-05,papucaia,RJ,delivered,1,1,69.9
2017-05,paracambi,RJ,delivered,6,6,550.28
2017-05,paracatu,MG,delivered,1,1,134.9
2017-05,paracuru,CE,delivered,1,1,126.99
2017-05,"paraguacu paulista",SP,delivered,1,1,89.9
2017-05,parai,RS,delivered,1,1,68
2017-05,paraipaba,CE,delivered,1,1,219
2017-05,paraisopolis,MG,delivered,1,1,44.9
2017-05,paraju,ES,delivered,1,1,79.9
2017-05,parambu,CE,delivered,3,2,85.97
2017-05,paranacity,PR,delivered,1,1,29.9
2017-05,paranagua,PR,delivered,2,2,458.9
2017-05,paranaiba,MS,delivered,1,1,349
2017-05,paranaiba,MS,shipped,1,1,219.99
2017-05,paranaiguara,GO,delivered,1,1,89.99
2017-05,paranapanema,SP,delivered,1,1,27.9
2017-05,paranavai,PR,delivered,1,1,52.9
2017-05,parati,RJ,delivered,1,1,168.99
2017-05,parauapebas,PA,delivered,2,2,209.8
2017-05,parelhas,RN,delivered,1,1,139.99
2017-05,parnaiba,PI,delivered,2,2,237.3
2017-05,parobe,RS,delivered,1,1,84.99
2017-05,"passa quatro",MG,delivered,1,1,174.9
2017-05,"passo fundo",RS,delivered,4,4,425.70000000000005
2017-05,passos,MG,delivered,1,1,48.99
2017-05,"pato branco",PR,delivered,4,3,289.78
2017-05,patos,PB,delivered,3,3,858.4
2017-05,"patos de minas",MG,delivered,4,4,256.55
2017-05,"patos de minas",MG,shipped,1,1,64.99
2017-05,patrocinio,MG,delivered,3,2,186.39
2017-05,paulinia,SP,delivered,5,4,844.5999999999999
2017-05,paulista,PE,delivered,1,1,117.3
2017-05,"paulo afonso",BA,delivered,2,2,94.95
2017-05,"paulo de faria",SP,delivered,1,1,12.99
2017-05,"paulo frontin",PR,delivered,2,1,109.9
2017-05,"paulo jacinto",AL,delivered,1,1,329.9
2017-05,"paulo lopes",SC,delivered,1,1,129.99
2017-05,"pedra bela",SP,delivered,1,1,66.9
2017-05,pedreira,SP,delivered,2,2,75.89
2017-05,pedrinopolis,MG,delivered,1,1,41.33
2017-05,"pedro afonso",TO,delivered,1,1,36
2017-05,"pedro de toledo",SP,canceled,1,1,99.89
2017-05,"pedro leopoldo",MG,delivered,2,2,79.89
2017-05,pelotas,RS,delivered,2,2,198
2017-05,penha,SC,delivered,2,2,189.8
2017-05,"pereira barreto",SP,delivered,2,2,409.89
2017-05,pereiro,CE,delivered,1,1,89
2017-05,"peri mirim",MA,delivered,1,1,34.99
2017-05,peruibe,SP,delivered,4,2,344.9
2017-05,pesqueira,PE,delivered,1,1,50
2017-05,petrolandia,PE,delivered,1,1,99
2017-05,petrolina,PE,delivered,4,4,2349.37
2017-05,petrolina,PE,processing,1,1,29
2017-05,petropolis,RJ,delivered,4,4,499.68999999999994
2017-05,picos,PI,delivered,2,2,210.5
2017-05,piedade,SP,delivered,1,1,43.99
2017-05,"piedade do rio grande",MG,delivered,1,1,119.9
2017-05,"pilar do sul",SP,delivered,1,1,59.9
2017-05,pindamonhangaba,SP,delivered,3,3,292.89
2017-05,"pindare mirim",MA,delivered,1,1,154.9
2017-05,pindoretama,CE,delivered,1,1,37.55
2017-05,pinhais,PR,delivered,4,4,216.87
2017-05,pinhalao,PR,delivered,2,2,1388.24
2017-05,pinheiral,RJ,delivered,2,2,491.49
2017-05,pinheiro,MA,delivered,1,1,169
2017-05,piracanjuba,GO,delivered,1,1,189.99
2017-05,piracicaba,SP,delivered,16,16,2026.88
2017-05,pirajui,SP,delivered,1,1,31.89
2017-05,pirapetinga,MG,delivered,2,1,84.97999999999999
2017-05,pirassununga,SP,delivered,7,7,487.19
2017-05,piritiba,BA,delivered,1,1,49.9
2017-05,piuma,ES,delivered,2,2,179.89
2017-05,piumhii,MG,delivered,1,1,27.99
2017-05,planaltina,GO,delivered,1,1,77.9
2017-05,"planaltina de goias",GO,delivered,1,1,59.9
2017-05,planalto,PR,delivered,1,1,243
2017-05,poa,SP,delivered,7,2,767.84
2017-05,"pocos de caldas",MG,delivered,6,6,693.59
2017-05,pojuca,BA,delivered,1,1,379.9
2017-05,pompeu,MG,delivered,1,1,28
2017-05,"ponta grossa",PR,delivered,6,5,347.1
2017-05,"pontal do parana",PR,delivered,1,1,69.9
2017-05,"ponte nova",MG,delivered,1,1,99.99
2017-05,porangatu,GO,delivered,1,1,11.99
2017-05,porciuncula,RJ,delivered,1,1,124.99
2017-05,portalegre,RN,delivered,1,1,219
2017-05,"porto alegre",RS,delivered,60,51,7565.289999999994
2017-05,"porto esperidiao",MT,delivered,1,1,129.9
2017-05,"porto estrela",MT,delivered,1,1,129.9
2017-05,"porto ferreira",SP,delivered,1,1,44.9
2017-05,"porto nacional",TO,delivered,1,1,219.99
2017-05,"porto seguro",BA,delivered,2,2,485.54
2017-05,"porto uniao",SC,delivered,1,1,59.9
2017-05,"porto velho",RO,delivered,2,2,127.6
2017-05,"porto velho",RO,unavailable,1,1,0
2017-05,posse,GO,delivered,1,1,109.99
2017-05,potiragua,BA,delivered,1,1,31
2017-05,"pouso alegre",MG,delivered,4,4,469.88
2017-05,prados,MG,delivered,1,1,144.9
2017-05,"praia grande",SP,delivered,7,7,829.95
2017-05,"praia grande",SP,invoiced,1,1,64.99
2017-05,"praia grande",SP,shipped,1,1,39
2017-05,prata,MG,delivered,2,2,259.89
2017-05,"presidente dutra",MA,canceled,1,1,140
2017-05,"presidente dutra",MA,delivered,3,3,409.70000000000005
2017-05,"presidente medici",RO,delivered,1,1,49.99
2017-05,"presidente prudente",SP,delivered,8,7,1425.55
2017-05,promissao,SP,canceled,1,1,180
2017-05,promissao,SP,delivered,1,1,89.99
2017-05,"protasio alves",RS,delivered,1,1,74.9
2017-05,"quatro barras",PR,delivered,1,1,69.9
2017-05,queimados,RJ,delivered,2,2,359.89
2017-05,querencia,MT,delivered,2,2,184.99
2017-05,rafard,SP,delivered,1,1,13.98
2017-05,raposos,MG,delivered,1,1,45.95
2017-05,ravena,MG,delivered,1,1,69.99
2017-05,realeza,PR,delivered,2,1,120.89000000000001
2017-05,recife,PE,delivered,32,26,2666.0000000000005
2017-05,recreio,MG,delivered,1,1,199
2017-05,"redencao da serra",SP,delivered,1,1,89.9
2017-05,redentora,RS,delivered,1,1,34.9
2017-05,regeneracao,PI,delivered,1,1,98
2017-05,registro,SP,delivered,2,2,91.42
2017-05,resende,RJ,delivered,4,4,553.14
2017-05,"ribeirao das neves",MG,delivered,4,3,333.74999999999994
2017-05,"ribeirao pires",SP,delivered,3,3,290.78999999999996
2017-05,"ribeirao preto",SP,delivered,18,17,1478.04
2017-05,"ribeirao preto",SP,invoiced,1,1,60
2017-05,"ribeirao preto",SP,shipped,3,2,245.35000000000002
2017-05,rinopolis,SP,delivered,1,1,14.99
2017-05,"rio acima",MG,delivered,1,1,16.99
2017-05,"rio azul",PR,delivered,1,1,129.9
2017-05,"rio bonito",RJ,delivered,1,1,84
2017-05,"rio branco",AC,delivered,8,8,2094.39
2017-05,"rio brilhante",MS,delivered,1,1,99.99
2017-05,"rio claro",SP,delivered,6,6,477.61
2017-05,"rio claro",SP,unavailable,1,1,0
2017-05,"rio das ostras",RJ,delivered,5,5,667.9499999999999
2017-05,"rio das pedras",SP,delivered,1,1,56.99
2017-05,"rio de janeiro",RJ,delivered,312,263,43680.00000000007
2017-05,"rio de janeiro",RJ,processing,1,1,34.5
2017-05,"rio de janeiro",RJ,shipped,10,10,1410.07
2017-05,"rio de janeiro",RJ,unavailable,2,2,0
2017-05,"rio do sul",SC,delivered,3,2,184.70000000000002
2017-05,"rio dos cedros",SC,delivered,1,1,49.9
2017-05,"rio grande",RS,delivered,7,6,800.68
2017-05,"rio grande",RS,unavailable,1,1,0
2017-05,"rio largo",AL,delivered,1,1,92.9
2017-05,"rio maria",PA,delivered,1,1,72.9
2017-05,"rio preto",MG,delivered,1,1,17.89
2017-05,"rio verde",GO,delivered,4,1,59.96
2017-05,rodeio,SC,delivered,1,1,89.9
2017-05,rodeiro,MG,delivered,1,1,155.5
2017-05,rolandia,PR,delivered,1,1,60.63
2017-05,rolante,RS,delivered,1,1,89.9
2017-05,"rondon do para",PA,delivered,1,1,144.99
2017-05,rondonopolis,MT,delivered,4,4,1031.73
2017-05,sabara,MG,delivered,3,3,207.8
2017-05,sabaudia,PR,delivered,1,1,5.9
2017-05,sacramento,MG,delivered,2,2,232
2017-05,salgueiro,PE,delivered,1,1,84.9
2017-05,salmourao,SP,delivered,1,1,43.98
2017-05,salto,SP,delivered,3,3,487.79999999999995
2017-05,"salto de pirapora",SP,delivered,1,1,199
2017-05,"salto de pirapora",SP,invoiced,1,1,160
2017-05,"salto do lontra",PR,delivered,1,1,99
2017-05,salvador,BA,delivered,59,43,7141.139999999995
2017-05,salvador,BA,shipped,4,3,353.77000000000004
2017-05,salvador,BA,unavailable,1,1,0
2017-05,sananduva,RS,delivered,1,1,95.9
2017-05,"santa albertina",SP,delivered,1,1,56.99
2017-05,"santa barbara",MG,delivered,1,1,169.9
2017-05,"santa barbara d'oeste",SP,delivered,4,4,405.79
2017-05,"santa branca",SP,delivered,1,1,11.99
2017-05,"santa cruz de goias",GO,delivered,2,1,504
2017-05,"santa cruz do rio pardo",SP,delivered,1,1,115
2017-05,"santa cruz do sul",RS,delivered,1,1,14.9
2017-05,"santa fe",PR,delivered,1,1,89
2017-05,"santa fe do sul",SP,delivered,1,1,120
2017-05,"santa gertrudes",SP,delivered,1,1,179
2017-05,"santa helena",PR,delivered,1,1,53.9
2017-05,"santa helena de goias",GO,delivered,1,1,32.9
2017-05,"santa isabel",SP,delivered,3,3,74.3
2017-05,"santa isabel do para",PA,delivered,1,1,84.99
2017-05,"santa juliana",MG,delivered,1,1,60.9
2017-05,"santa luzia",MG,delivered,5,4,507.29999999999995
2017-05,"santa maria",RS,delivered,12,11,1222.48
2017-05,"santa maria da vitoria",BA,delivered,1,1,119.99
2017-05,"santa maria de jetiba",ES,delivered,1,1,28.18
2017-05,"santa mariana",PR,delivered,1,1,27.55
2017-05,"santa rita",MA,delivered,1,1,89.9
2017-05,"santa rita do araguaia",GO,delivered,1,1,199
2017-05,"santa rosa",RS,delivered,2,2,106.89
2017-05,"santa terezinha",PE,delivered,1,1,259.9
2017-05,"santa terezinha de itaipu",PR,delivered,1,1,39.99
2017-05,"santa vitoria",MG,delivered,1,1,849
2017-05,santana,AP,delivered,1,1,116
2017-05,"santana de parnaiba",SP,delivered,8,8,771.4699999999999
2017-05,"santana do araguaia",PA,delivered,1,1,102.9
2017-05,"santana do livramento",RS,delivered,2,2,96
2017-05,santarem,PA,delivered,5,5,304.78999999999996
2017-05,santiago,RS,delivered,1,1,176.9
2017-05,"santo anastacio",SP,delivered,2,1,253.98
2017-05,"santo andre",SP,delivered,45,34,3441.56
2017-05,"santo angelo",RS,delivered,2,1,289.8
2017-05,"santo antonio da platina",PR,delivered,1,1,12.88
2017-05,"santo antonio de jesus",BA,delivered,1,1,72
2017-05,"santo antonio de padua",RJ,delivered,3,3,309.78999999999996
2017-05,"santo antonio de padua",RJ,unavailable,1,1,0
2017-05,"santo eduardo",RJ,delivered,1,1,95
2017-05,"santo estevao",BA,delivered,1,1,24.87
2017-05,santos,SP,delivered,16,15,1297.97
2017-05,"santos dumont",MG,delivered,1,1,33
2017-05,"sao bentinho",PB,delivered,1,1,35
2017-05,"sao bento do sul",SC,delivered,2,2,253.89000000000001
2017-05,"sao bernardo do campo",SP,canceled,1,1,99.9
2017-05,"sao bernardo do campo",SP,delivered,30,26,3066.3300000000004
2017-05,"sao bonifacio",SC,delivered,1,1,101
2017-05,"sao borja",RS,delivered,1,1,29.9
2017-05,"sao bras do suacui",MG,delivered,1,1,43.99
2017-05,"sao caetano do sul",SP,delivered,9,9,838.78
2017-05,"sao carlos",SP,canceled,1,1,0
2017-05,"sao carlos",SP,delivered,14,13,832.51
2017-05,"sao domingos do prata",MG,delivered,1,1,89
2017-05,"sao felix do coribe",BA,delivered,2,1,226
2017-05,"sao felix do xingu",PA,delivered,1,1,69.9
2017-05,"sao geraldo",MG,delivered,2,1,80
2017-05,"sao goncalo",RJ,delivered,18,14,1659.0100000000002
2017-05,"sao goncalo",RJ,shipped,1,1,117.3
2017-05,"sao goncalo do amarante",RN,delivered,1,1,119
2017-05,"sao goncalo do rio das pedras",MG,delivered,1,1,169
2017-05,"sao gotardo",MG,delivered,1,1,59.9
2017-05,"sao joao da barra",RJ,delivered,2,1,256.3
2017-05,"sao joao da boa vista",SP,delivered,6,6,1036.59
2017-05,"sao joao da urtiga",RS,delivered,1,1,139.9
2017-05,"sao joao de meriti",RJ,delivered,6,6,845.79
2017-05,"sao joao de meriti",RJ,shipped,1,1,135
2017-05,"sao joao del rei",MG,delivered,2,2,91.9
2017-05,"sao joao do manhuacu",MG,delivered,1,1,119.9
2017-05,"sao jose",SC,delivered,6,6,484.26
2017-05,"sao jose da lapa",MG,delivered,3,3,279.7
2017-05,"sao jose da tapera",AL,delivered,1,1,109.9
2017-05,"sao jose do rio claro",MT,delivered,1,1,220
2017-05,"sao jose do rio preto",SP,delivered,17,14,1476.67
2017-05,"sao jose dos campos",SP,delivered,29,25,3013.08
2017-05,"sao jose dos campos",SP,processing,1,1,86.7
2017-05,"sao jose dos pinhais",PR,delivered,5,4,672.5
2017-05,"sao leopoldo",RS,delivered,5,4,607.53
2017-05,"sao lourenco",MG,delivered,1,1,197.8
2017-05,"sao lourenco do sul",RS,delivered,1,1,69.9
2017-05,"sao luis",MA,delivered,14,14,1668.1400000000003
2017-05,"sao luis",MA,invoiced,1,1,25.9
2017-05,"sao luis do paraitinga",SP,delivered,1,1,669
2017-05,"sao luiz gonzaga",RS,delivered,1,1,99.99
2017-05,"sao manuel",SP,delivered,2,2,51.9
2017-05,"sao marcos",RS,delivered,1,1,19.99
2017-05,"sao mateus",ES,delivered,2,2,256.89
2017-05,"sao miguel arcanjo",SP,delivered,1,1,169
2017-05,"sao miguel do araguaia",GO,delivered,1,1,195
2017-05,"sao miguel do oeste",SC,delivered,2,2,448.9
2017-05,"sao paulo",SP,canceled,9,5,265.4
2017-05,"sao paulo",SP,delivered,576,501,62514.750000000204
2017-05,"sao paulo",SP,invoiced,5,2,412.79
2017-05,"sao paulo",SP,processing,6,5,253
2017-05,"sao paulo",SP,shipped,3,3,226.88000000000002
2017-05,"sao paulo",SP,unavailable,5,5,0
2017-05,"sao pedro",SP,delivered,3,3,188.89000000000001
2017-05,"sao pedro da aldeia",RJ,delivered,1,1,110
2017-05,"sao raimundo nonato",PI,delivered,1,1,32.9
2017-05,"sao sebastiao",SP,unavailable,1,1,0
2017-05,"sao sebastiao do maranhao",MG,delivered,1,1,69.99
2017-05,"sao sebastiao do paraiso",MG,delivered,1,1,539.9
2017-05,"sao vicente",SP,delivered,2,2,201.99
2017-05,sapiranga,RS,delivered,1,1,120
2017-05,sapucai-mirim,MG,delivered,1,1,240
2017-05,"sapucaia do sul",RS,delivered,2,2,118.9
2017-05,sarutaia,SP,delivered,1,1,59.9
2017-05,sarzedo,MG,delivered,1,1,118.9
2017-05,seara,SC,canceled,2,1,147.98
2017-05,seara,SC,delivered,1,1,94.9
2017-05,"senhor do bonfim",BA,delivered,1,1,52.9
2017-05,serra,ES,delivered,10,10,1039.56
2017-05,serra,ES,shipped,1,1,430
2017-05,"serra dourada",BA,delivered,1,1,89.99
2017-05,"serra negra",SP,processing,1,1,65
2017-05,"serra talhada",PE,delivered,1,1,229.9
2017-05,serrana,SP,delivered,2,2,200.98000000000002
2017-05,serranopolis,GO,delivered,1,1,122.99
2017-05,serrita,PE,delivered,1,1,269
2017-05,serro,MG,delivered,1,1,47.9
2017-05,sertaozinho,SP,delivered,4,3,528.87
2017-05,"sete barras",SP,delivered,1,1,45.9
2017-05,"sete lagoas",MG,delivered,2,2,119.8
2017-05,sideropolis,SC,delivered,1,1,51.9
2017-05,silvania,GO,delivered,2,2,620.9
2017-05,silvano,MG,delivered,1,1,99.99
2017-05,"simoes filho",BA,delivered,1,1,389
2017-05,"sitio novo do tocantins",TO,delivered,3,1,165
2017-05,sobral,CE,delivered,2,2,511.75
2017-05,socorro,SP,delivered,2,1,219.98
2017-05,sorocaba,SP,delivered,19,19,3408.4100000000003
2017-05,sorocaba,SP,invoiced,1,1,101.9
2017-05,sorriso,MT,delivered,2,2,659.89
2017-05,sousa,PB,delivered,2,1,34
2017-05,"sud mennucci",SP,delivered,1,1,43.98
2017-05,sumare,SP,delivered,10,9,1373.5700000000002
2017-05,suzano,SP,delivered,9,9,859.4699999999999
2017-05,"taboao da serra",SP,canceled,1,1,298
2017-05,"taboao da serra",SP,delivered,15,15,2124.0200000000004
2017-05,taiuva,SP,delivered,1,1,67.1
2017-05,"tangara da serra",MT,delivered,1,1,572
2017-05,tapejara,RS,delivered,1,1,130
2017-05,tapes,RS,delivered,1,1,329.9
2017-05,tapiratiba,SP,delivered,2,2,82.9
2017-05,taquara,RS,delivered,2,2,313.5
2017-05,taquaritinga,SP,delivered,2,2,289.98
2017-05,"taquaritinga do norte",PE,shipped,1,1,64.99
2017-05,tatui,SP,delivered,2,2,203.9
2017-05,taubate,SP,canceled,1,1,169.9
2017-05,taubate,SP,delivered,5,5,523.59
2017-05,"teixeira de freitas",BA,delivered,1,1,219.99
2017-05,teixeiras,MG,delivered,1,1,99
2017-05,"telemaco borba",PR,delivered,5,4,408.79
2017-05,"teofilo otoni",MG,delivered,2,2,54.8
2017-05,teresina,PI,delivered,15,11,4348.55
2017-05,teresina,PI,shipped,2,1,58.980000000000004
2017-05,teresopolis,RJ,delivered,3,3,626.8
2017-05,"terra boa",PR,delivered,1,1,449
2017-05,"terra rica",PR,delivered,2,2,259.8
2017-05,tiangua,CE,delivered,1,1,349
2017-05,tiete,SP,delivered,3,2,119.78999999999999
2017-05,tijucas,SC,delivered,1,1,189
2017-05,timon,MA,delivered,1,1,24.9
2017-05,timoteo,MG,canceled,1,1,85.9
2017-05,timoteo,MG,delivered,2,2,148.9
2017-05,tracuateua,PA,delivered,1,1,13.98
2017-05,tramandai,RS,delivered,1,1,49.99
2017-05,travessao,RJ,delivered,1,1,29.5
2017-05,tremembe,SP,delivered,4,4,447.28
2017-05,"tres coracoes",MG,delivered,8,3,273.4
2017-05,"tres coracoes",MG,unavailable,1,1,0
2017-05,"tres lagoas",MS,delivered,1,1,41.9
2017-05,"tres marias",MG,delivered,1,1,19.99
2017-05,"tres passos",RS,delivered,1,1,16.99
2017-05,"tres pontas",MG,delivered,1,1,159.9
2017-05,"tres rios",RJ,delivered,4,4,205.20000000000002
2017-05,"tres rios",RJ,shipped,1,1,54.9
2017-05,"treze tilias",SC,delivered,1,1,49.9
2017-05,trindade,GO,delivered,1,1,174.8
2017-05,"trindade do sul",RS,delivered,1,1,119
2017-05,triunfo,PE,delivered,1,1,59
2017-05,tubarao,SC,delivered,2,2,414.89
2017-05,tupa,SP,delivered,1,1,49.9
2017-05,tuparetama,PE,delivered,1,1,13.9
2017-05,"tupi paulista",SP,delivered,1,1,129.9
2017-05,turmalina,MG,delivered,1,1,125
2017-05,turvania,GO,delivered,1,1,59.9
2017-05,uba,MG,delivered,2,2,49.79
2017-05,ubaira,BA,delivered,1,1,29
2017-05,ubatuba,SP,delivered,1,1,52.5
2017-05,ubatuba,SP,processing,1,1,373
2017-05,uberaba,MG,delivered,9,9,658.37
2017-05,uberlandia,MG,delivered,19,15,3974.520000000001
2017-05,ubirata,PR,delivered,1,1,79.9
2017-05,umuarama,PR,delivered,2,2,194.4
2017-05,unai,MG,delivered,4,4,372.78999999999996
2017-05,"uniao da vitoria",PR,delivered,1,1,54.9
2017-05,urucui,PI,delivered,1,1,119
2017-05,uruguaiana,RS,delivered,2,1,44.989999999999995
2017-05,urussanga,SC,delivered,1,1,18.9
2017-05,valenca,BA,delivered,1,1,1000
2017-05,valinhos,SP,delivered,5,4,372.89
2017-05,"valparaiso de goias",GO,delivered,1,1,199
2017-05,varginha,MG,delivered,1,1,69.99
2017-05,"varjao de minas",MG,delivered,1,1,49.9
2017-05,"varzea da palma",MG,delivered,1,1,749
2017-05,"varzea grande",MT,delivered,2,1,86.8
2017-05,"varzea grande",PI,delivered,1,1,12.5
2017-05,"varzea paulista",SP,delivered,5,5,748.79
2017-05,vassouras,RJ,delivered,2,2,69.89
2017-05,"venda nova do imigrante",ES,delivered,1,1,339
2017-05,"vera cruz",RS,delivered,1,1,69.99
2017-05,veranopolis,RS,delivered,1,1,32.9
2017-05,vespasiano,MG,invoiced,1,1,64.9
2017-05,viamao,RS,delivered,1,1,49.9
2017-05,vicentinopolis,GO,delivered,1,1,349.9
2017-05,vicosa,MG,delivered,3,3,183.99
2017-05,videira,SC,delivered,1,1,99
2017-05,"vila flores",RS,delivered,1,1,89
2017-05,"vila valerio",ES,delivered,1,1,69.9
2017-05,"vila velha",ES,delivered,16,15,1472.11
2017-05,vilhena,RO,delivered,1,1,15.99
2017-05,vinhedo,SP,delivered,5,4,319.63
2017-05,virginopolis,MG,canceled,5,1,267
2017-05,virginopolis,MG,delivered,2,2,165.05
2017-05,vitoria,ES,canceled,1,1,0
2017-05,vitoria,ES,delivered,15,12,1785.3000000000002
2017-05,vitoria,PR,delivered,1,1,28.99
2017-05,"vitoria da conquista",BA,canceled,1,1,198
2017-05,"vitoria da conquista",BA,delivered,4,4,424.88
2017-05,"vitoria da conquista",BA,unavailable,1,1,0
2017-05,"vitoria de santo antao",PE,delivered,2,2,177.8
2017-05,"volta redonda",RJ,delivered,5,5,565.6
2017-05,votuporanga,SP,delivered,6,6,550.5
2017-05,xanxere,SC,delivered,1,1,59
2017-05,xique-xique,BA,delivered,1,1,40.99
2017-05,zacarias,SP,delivered,1,1,143.8
2017-06,abaetetuba,PA,delivered,1,1,1500
2017-06,"abre campo",MG,delivered,1,1,109.9
2017-06,"abreu e lima",PE,delivered,1,1,56.99
2017-06,acailandia,MA,delivered,1,1,299.99
2017-06,acopiara,CE,delivered,1,1,102.9
2017-06,"agua boa",MT,delivered,1,1,149
2017-06,"aguas de lindoia",SP,delivered,1,1,220
2017-06,agudo,RS,delivered,1,1,17
2017-06,agudos,SP,delivered,1,1,123.78
2017-06,aimores,MG,delivered,1,1,99.99
2017-06,alagoinhas,BA,delivered,1,1,49
2017-06,alambari,SP,delivered,1,1,69.99
2017-06,alegre,ES,delivered,2,2,148.99
2017-06,alegrete,RS,delivered,1,1,39.9
2017-06,"alem paraiba",MG,delivered,1,1,59.9
2017-06,"alfredo vasconcelos",MG,delivered,1,1,233
2017-06,"almirante tamandare",PR,delivered,2,2,141.8
2017-06,"alta floresta d'oeste",RO,delivered,1,1,349.99
2017-06,"alto araguaia",MT,delivered,1,1,139.9
2017-06,"alto boa vista",MT,delivered,1,1,26.15
2017-06,"alto paraiso de goias",GO,delivered,2,2,104.7
2017-06,aluminio,SP,delivered,2,2,96.9
2017-06,"amapa do maranhao",MA,delivered,1,1,15.9
2017-06,"amelia rodrigues",BA,delivered,1,1,12.5
2017-06,americana,SP,delivered,8,8,802.2299999999999
2017-06,amontada,CE,delivered,1,1,45.9
2017-06,amparo,SP,delivered,4,4,1366.8200000000002
2017-06,ananas,TO,delivered,1,1,96.8
2017-06,ananindeua,PA,delivered,3,3,593.3100000000001
2017-06,anapolis,GO,delivered,3,3,343.89
2017-06,anastacio,MS,delivered,1,1,87
2017-06,anchieta,ES,delivered,1,1,129.99
2017-06,andradina,SP,delivered,4,4,195.70000000000002
2017-06,"angra dos reis",RJ,delivered,1,1,99.99
2017-06,"anta gorda",RS,delivered,1,1,34.9
2017-06,antonina,PR,delivered,1,1,109.9
2017-06,"antonio prado",RS,delivered,4,3,135.3
2017-06,aparecida,SP,delivered,1,1,367.52
2017-06,"aparecida de goiania",GO,delivered,2,2,432.67999999999995
